lat,lon,adpSum,onWeb,Flags,fulladdr,DETLOC,Name,Address,City,County,State,Zip,Circuit,AOR,Docket,Type,Type.Detailed,ICE.Funded,Population.Count,Date.of.Last.Use,Date.of.First.Use,FY18.Max.Population.Count,FY18.ADP,FY17.ADP,FY16.ADP,FY15.ADP,FY14.ADP,FY18.Facility.Bookins,FY17.Facility.Bookins,FY16.Facility.Bookins,FY15.Facility.Bookins,FY18.Non.Criminal,FY18.Criminal,FY17.Non.Criminal,FY17.Criminal,FY16.Non.Criminal,FY16.Criminal,FY15.Non.Criminal,FY15.Criminal,ICE.Threat.Level.1,ICE.Threat.Level.2,ICE.Threat.Level.3,No.ICE.Threat.Level,Facility.Operator,FY17.Calendar.Days.in.Use,FY17...of.Days.in.Use,FY17.Total.Mandays,FY17.Max.Pop.Count,geocodelat,geocodelon
32.774403,-117.044583,9,0,,7050 PARKWAY DR LA MESA CA 91942,APIBHCA,ALVARADO PARKWAY INSTITUTE,7050 PARKWAY DR,LA MESA,SAN DIEGO,CA,91942,9,SND,SND,Other,HOSPITAL,No,4,04.11.2017,27.02.2015,6,3,4,2,0,0,79,150,62,2,0,3,1,2,0,2,0,0,3,0,0,0,,366,1,1346,13,32.774403,-117.044583
35.380213,-94.412793,9,0,,801 SOUTH A STREET FORT SMITH AR 72901,SEBASAR,SEBASTIAN COUNTY DETENTION CENTER,801 SOUTH A STREET,FORT SMITH,SEBASTIAN,AR,72901,8,NOL,FSA,USMS IGA,USMS IGA,Yes,3,04.11.2017,07.01.1998,8,3,2,1,1,2,84,329,180,220,1,2,1,2,0,1,0,1,1,0,1,1,COUNTY (SHERIFF),260,0.71,791,12,35.380213,-94.412793
34.792984,-84.984353,9,0,,805 PROFESSIONAL BLVD DALTON GA 30720,WHITFGA,WHITFIELD COUNTY JAIL,805 PROFESSIONAL BLVD,DALTON,WHITFIELD,GA,30720,11,ATL,ATL,IGSA,IGSA,Yes,0,02.11.2017,18.09.2010,8,3,2,1,1,2,69,332,205,136,1,1,1,1,0,1,0,1,0,0,1,1,COUNTY (SHERIFF),247,0.68,683,12,34.792984,-84.984353
35.118718,-101.866022,9,0,,9100 SOUTH GEORGIA STREET AMARILLO TX 79118,RNDLLTX,RANDALL COUNTY JAIL,9100 SOUTH GEORGIA STREET,AMARILLO,RANDALL,TX,79118,5,DAL,AMT,USMS IGA,USMS IGA,Yes,1,04.11.2017,01.05.2007,11,3,2,1,2,1,36,415,236,313,1,2,1,1,0,1,1,1,1,0,1,1,COUNTY (SHERIFF),249,0.68,767,22,35.118718,-101.866022
NA,NA,9,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,11,MIA,MIA,ORR,ORR,No,0,15.09.2015,13.06.2014,0,0,0,0,8,1,0,0,0,168,0,0,0,0,0,0,8,0,0,0,0,0,,0,0,0,0,NA,NA
NA,NA,9,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,2,NYC,VRK,ORR,ORR,No,0,27.09.2015,04.09.2014,0,0,0,0,9,0,0,0,0,114,0,0,0,0,0,0,9,0,0,0,0,0,,0,0,0,0,NA,NA
25.779298,-80.198739,9,0,,UNAVAILABLE MIAMI FL 33101,MSF,MIAMI STAGING FACILITY,UNAVAILABLE,MIAMI,MIAMI-DADE,FL,33101,11,MIA,KRO,Other,HOLD,Yes,0,01.11.2017,03.01.2010,31,5,1,1,1,1,272,5187,3881,3709,1,4,0,0,0,1,0,0,2,1,1,1,,143,0.39,324,17,25.779298,-80.198739
31.352978,-110.968339,8,0,,1500 W LA QUINTA AVE NOGALES AZ 85621,MIRPNOG,NOGALES PROCESSING CENTER,1500 W LA QUINTA AVE,NOGALES,SANTA CRUZ,AZ,85621,9,PHO,FLO,MIRP,MIRP,No,0,17.07.2014,17.10.2007,0,0,0,0,0,8,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,FEDERAL,0,0,0,0,31.352978,-110.968339
25.884069,-80.32399,8,0,,2001 W. 68TH ST. HIALEAH FL 33016,PMHOSFL,PALMETTO HOSPITAL,2001 W. 68TH ST.,HIALEAH,MIAMI-DADE,FL,33016,11,MIA,KRO,Other,HOSPITAL,No,3,04.11.2017,21.10.2000,3,1,3,2,1,1,10,33,28,27,0,1,1,2,1,1,0,1,1,0,0,0,HOSPITAL,320,0.88,1100,8,25.884069,-80.32399
43.0676,-77.0322,8,43.0676,,7368 STATE ROUTE 31 LYONS NY 14489,WAYNENY,WAYNE COUNTY JAIL,7368 STATE ROUTE 31,LYONS,WAYNE,NY,14489,2,BUF,BUF,USMS IGA,USMS IGA,Yes,0,01.03.2017,20.01.1995,0,0,2,4,1,1,0,22,32,12,0,0,2,0,3,1,0,0,0,0,0,0,COUNTY (SHERIFF),152,0.42,646,8,43.067527,-77.032349
NA,NA,8,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,SFR,SFR,ORR,ORR,No,0,18.01.2016,15.08.2012,0,0,0,0,2,6,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,ORR,0,0,0,0,NA,NA
NA,NA,8,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,2,NYC,VRK,ORR,ORR,No,0,31.08.2015,30.05.2014,0,0,0,0,6,2,0,0,0,36,0,0,0,0,0,0,6,0,0,0,0,0,,0,0,0,0,NA,NA
37.182698,-93.329985,7,0,,1900 W. SUNSHINE SPRINGFIELD MO 65808,BOPSPG,SPRINGFIELD FEDERAL MEDICAL CENTER,1900 W. SUNSHINE,SPRINGFIELD,GREENE,MO,65808,8,CHI,SPG,BOP,BOP,No,0,12.03.2017,15.06.1980,0,0,0,4,2,1,1,5,18,11,0,0,0,0,0,4,0,2,0,0,0,0,BOP,44,0.12,44,1,37.182698,-93.329985
46.557707,-92.185075,7,0,,200 WEST STREET DEDHAM MA 2026,NORFOMA,NORFOLK COUNTY JAIL,200 WEST STREET,DEDHAM,NORFOLK,MA,2026,1,BOS,BOS,USMS IGA,USMS IGA,Yes,0,04.01.2015,17.07.1980,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,COUNTY (SHERIFF),0,0,0,0,46.557707,-92.185075
26.328357,-98.146248,7,0,,3100 SOUTH HWY 281 EDINBURG TX 78539,HIDALTX,HIDALGO COUNTY JAIL,3100 SOUTH HWY 281,EDINBURG,HIDALGO,TX,78539,5,SNA,HLG,IGSA,IGSA,Yes,0,25.10.2017,08.08.1988,1,0,0,0,7,0,0,0,5,152,0,0,0,0,0,0,3,4,0,0,0,0,COUNTY,0,0,0,0,26.328357,-98.146248
47.466367,-111.382141,7,0,,3800 ULM NORTH FRONTAGE ROAD GREAT FALLS MT 59404,CASCAMT,CASCADE COUNTY JAIL (MONTANA),3800 ULM NORTH FRONTAGE ROAD,GREAT FALLS,CASCADE,MT,59404,9,SLC,HEL,USMS IGA,USMS IGA,Yes,1,04.11.2017,18.01.1991,5,2,2,1,1,1,23,95,34,48,1,1,1,1,0,1,0,1,0,1,0,1,COUNTY (SHERIFF),260,0.71,605,8,47.466367,-111.382141
30.7454,-98.2461,7,30.7454,,JAIL ADMINISTRATOR BURNET TX 78611,BURNETX,BURNET COUNTY JAIL,JAIL ADMINISTRATOR,BURNET,BURNET,TX,78611,5,SNA,AUS,IGSA,IGSA,Yes,0,04.11.2017,28.05.1998,9,1,1,1,2,2,13,280,309,391,0,1,0,1,0,1,0,1,0,0,0,1,COUNTY (SHERIFF),225,0.62,524,20,30.763329,-98.2167
NA,NA,7,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,10,ELP,,ORR,ORR,No,0,25.02.2016,25.01.2016,0,0,0,7,0,0,0,0,128,0,0,0,0,0,7,0,0,0,0,0,0,0,,0,0,0,0,NA,NA
NA,NA,7,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,7,CHI,,ORR,ORR,No,12,04.11.2017,07.07.2017,12,6,1,0,0,0,6,6,0,0,6,0,1,0,0,0,0,0,0,0,0,6,,93,0.25,217,6,NA,NA
25.72894,-80.423682,6,0,,11750 S.W. BIRD RD. MIAMI FL 33175,CKHOSFL,COLUMBIA KENDAL HOSPITAL,11750 S.W. BIRD RD.,MIAMI,MIAMI-DADE,FL,33175,11,MIA,KRO,Other,HOSPITAL,No,0,18.10.2017,29.01.1997,1,0,3,1,1,1,87,373,288,252,0,0,0,2,0,1,0,1,0,0,0,0,HOSPITAL,324,0.89,915,6,25.72894,-80.423682
27.902832,-82.700558,6,0,,14400 49TH STREET NORTH CLEARWATER FL 33762,PINELFL,PINELLAS COUNTY JAIL,14400 49TH STREET NORTH,CLEARWATER,PINELLAS,FL,33762,11,MIA,TAM,USMS IGA,USMS IGA,Yes,2,04.11.2017,01.10.1998,10,3,2,0,0,1,86,400,134,89,1,2,0,1,0,0,0,0,1,1,1,1,COUNTY (SHERIFF),238,0.65,563,10,27.902832,-82.700558
42.415858,-96.418686,6,0,,1601 BROADWAY DAKOTA CITY NE 68731,DAKOTNE,DAKOTA COUNTY JAIL,1601 BROADWAY,DAKOTA CITY,DAKOTA,NE,68731,8,SPM,OMA,USMS IGA,USMS IGA,Yes,2,04.11.2017,21.11.1994,6,2,2,1,0,1,32,223,98,75,1,1,0,2,0,1,0,0,0,1,0,1,COUNTY (SHERIFF),265,0.73,850,14,42.415858,-96.418686
36.096377,-80.242798,6,0,,201 NORTH CHURCH STREET WINSTON-SALEM NC 27101,FORSYNC,FORSYTH COUNTY JAIL,201 NORTH CHURCH STREET,WINSTON-SALEM,FORSYTH,NC,27101,4,ATL,CLT,USMS IGA,USMS IGA,Yes,3,04.11.2017,22.03.2000,6,1,2,1,1,1,61,296,278,225,0,1,0,1,0,1,0,1,0,0,0,0,COUNTY (SHERIFF),242,0.66,548,11,36.096377,-80.242798
34.78384,-91.901281,6,0,,203 W. FRONT STREET LONOKE AR 72086,LONPDAR,LONOKE POLICE DEPARTMENT,203 W. FRONT STREET,LONOKE,LONOKE,AR,72086,8,NOL,FSA,IGSA,IGSA,Yes,1,04.11.2017,12.03.2002,11,2,1,1,1,1,58,292,202,260,0,1,0,1,0,1,0,1,0,1,0,0,CITY,185,0.51,524,15,34.78384,-91.901281
37.491108,-86.25848,6,0,,320 SHAW STATION ROAD LEITCHFIELD KY 42754,GRAYSKY,GRAYSON COUNTY JAIL,320 SHAW STATION ROAD,LEITCHFIELD,GRAYSON,KY,42754,6,CHI,CHI,USMS IGA,USMS IGA,Yes,1,04.11.2017,16.12.1999,7,2,1,1,1,1,63,358,209,340,1,1,0,1,0,1,0,1,0,1,0,1,COUNTY (JAILER),235,0.64,522,12,37.491108,-86.25848
39.766176,-86.152759,6,0,,40 SOUTH ALABAMA STREET INDIANAPOLIS IN 46204,MARIOIN,MARION COUNTY JAIL,40 SOUTH ALABAMA STREET,INDIANAPOLIS,MARION,IN,46204,7,CHI,CHI,USMS IGA,USMS IGA,Yes,1,04.11.2017,22.12.1993,4,1,2,1,1,1,54,349,188,205,0,1,0,1,0,1,0,1,0,0,0,0,COUNTY (SHERIFF),292,0.8,618,10,39.766176,-86.152759
26.255523,-97.667502,6,0,,5501 S EXPRESSWAY 71 HARLINGEN TX 78550,HMCHOTX,HARLINGEN MEDICAL CENTER,5501 S EXPRESSWAY 71,HARLINGEN,CAMERON,TX,78550,5,SNA,PIC,Other,HOSPITAL,No,1,04.11.2017,20.03.1989,1,1,0,1,3,1,0,8,80,155,0,1,0,0,1,0,2,1,1,0,0,0,HOSPITAL,41,0.11,44,2,26.255523,-97.667502
38.582708,-121.497752,6,0,,651 I STREET SACRAMENTO CA 95814,SACRACA,SACRAMENTO COUNTY JAIL,651 I STREET,SACRAMENTO,SACRAMENTO,CA,95814,9,SFR,SAC,USMS IGA,USMS IGA,Yes,0,31.07.2017,20.05.1997,0,0,0,0,0,6,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,COUNTY (SHERIFF),1,0,1,1,38.582708,-121.497752
39.390236,-87.469635,6,0,,HIGHWAY 63 SOUTH TERRE HAUTE IN 47808,BOPTHA,TERRE HAUTE USP,HIGHWAY 63 SOUTH,TERRE HAUTE,VIGO,IN,47808,7,CHI,CHI,BOP,BOP,No,0,23.08.2017,18.06.1980,0,0,1,1,2,2,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,BOP,327,0.9,327,1,39.390236,-87.469635
32.719419,-117.144947,6,0,,METROPOLITAN CORRECTIONAL CENTER SAN DIEGO CA 92101,BOPSDC,SAN DIEGO MCC,METROPOLITAN CORRECTIONAL CENTER,SAN DIEGO,SAN DIEGO,CA,92101,9,SND,SND,BOP,BOP,No,0,09.04.2017,01.05.1985,0,0,0,2,4,0,1,20,5,3,0,0,0,0,0,2,0,4,0,0,0,0,BOP,60,0.16,60,1,32.719419,-117.144947
NA,NA,6,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,3,NEW,NEW,ORR,ORR,No,0,27.04.2015,03.07.2009,0,0,0,0,2,4,0,0,0,13,0,0,0,0,0,0,1,1,0,0,0,0,ORR,0,0,0,0,NA,NA
NA,NA,6,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,4,BAL,,ORR,ORR,No,7,04.11.2017,07.07.2017,7,5,1,0,0,0,1,8,0,0,5,0,1,0,0,0,0,0,0,0,0,5,,84,0.23,249,5,NA,NA
NA,NA,6,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,3,PHI,PHI,ORR,ORR,No,0,14.09.2015,18.09.2014,0,0,0,0,6,0,0,0,0,60,0,0,0,0,0,0,6,0,0,0,0,0,,0,0,0,0,NA,NA
26.07174,-97.47637,6,0,,UNAVAILABLE LOS FRESNOS TX 78566,LSFHOLD,LOS FRESNOS HOLD ROOM,UNAVAILABLE,LOS FRESNOS,CAMERON,TX,78566,5,SNA,PIC,Other,HOLD,Yes,0,15.03.2016,12.06.2000,0,0,0,0,1,5,0,1,2,678,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,26.07174,-97.47637
41.50876,-90.581441,5,0,,1317 3RD AVENUE ROCK ISLAND IL 61201,ROCKIIL,ROCK ISLAND COUNTY CORRECTIONAL CENTER,1317 3RD AVENUE,ROCK ISLAND,ROCK ISLAND,IL,61201,7,CHI,CHI,USMS IGA,USMS IGA,Yes,0,03.11.2017,18.11.1998,5,1,1,1,1,1,44,217,183,137,0,1,0,1,0,1,0,1,1,0,0,0,COUNTY (SHERIFF),213,0.58,418,6,41.50876,-90.581441
45.061416,-92.84736,5,0,,14900 NORTH 612ST. STREET STILLWATER MN 55082,WAJAIMN,WASHINGTON COUNTY JAIL,14900 NORTH 612ST. STREET,STILLWATER,WASHINGTON,MN,55082,8,SPM,SPM,USMS IGA,USMS IGA,Yes,12,04.11.2017,16.02.1997,12,4,1,0,0,0,44,108,0,0,2,2,0,0,0,0,0,0,1,1,1,2,COUNTY,89,0.24,298,12,45.061416,-92.84736
34.527854,-117.292586,5,0,,15248 ELEVENTH STREET VICTORVILLE CA 92395,VVGMCCA,VICTOR VALLEY GLOBAL MED CENTER,15248 ELEVENTH STREET,VICTORVILLE,COUNTY,CA,92395,9,LOS,ADE,Other,HOSPITAL,No,1,04.11.2017,19.06.2014,2,1,2,2,0,0,25,63,48,13,0,1,1,1,1,2,0,0,1,0,0,0,,303,0.83,591,6,34.527854,-117.292586
38.797965,-77.065734,5,0,,2003 MILL ROAD ALEXANDRIA VA 22314,ALEXAVA,ALEXANDRIA CITY JAIL,2003 MILL ROAD,ALEXANDRIA,ALEXANDRIA CITY,VA,22314,4,WAS,WAS,USMS IGA,USMS IGA,Yes,0,31.10.2017,28.11.1989,4,1,2,1,1,0,85,407,253,166,1,1,1,1,0,1,0,0,0,0,0,1,CITY,213,0.58,614,13,38.797965,-77.065734
32.381483,-86.298272,5,0,,320 NORTH RIPLEY STREET MONTGOMERY AL 36104,MNTGMAL,MONTGOMERY CITY JAIL,320 NORTH RIPLEY STREET,MONTGOMERY,MONTGOMERY,AL,36104,11,NOL,MGA,IGSA,IGSA,Yes,0,02.11.2017,26.05.2011,7,1,1,1,1,1,45,263,140,152,1,1,1,1,0,1,0,1,0,0,0,1,CITY,185,0.51,456,10,32.381483,-86.298272
37.271404,-79.947114,5,0,,340 CAMPBELL AVENUE SOUTHWEST ROANOKE VA 24016,RONKEVA,ROANOKE CITY JAIL,340 CAMPBELL AVENUE SOUTHWEST,ROANOKE,ROANOKE,VA,24016,4,WAS,WAS,IGSA,IGSA,Yes,1,04.11.2017,25.11.2008,4,2,1,1,1,0,40,162,149,140,0,1,0,1,0,1,0,1,0,0,0,0,CITY,216,0.59,349,8,37.271404,-79.947114
39.912078,-75.517617,5,0,,500 CHAYNEY ROAD THORNTON PA 19373,DELAWPA,DELAWARE CO JAIL (GEORGE W. HILL),500 CHAYNEY ROAD,THORNTON,DELAWARE,PA,19373,3,PHI,PHI,USMS IGA,USMS IGA,Yes,0,04.11.2017,15.07.2015,5,2,2,1,0,0,68,548,367,51,1,1,1,1,1,1,0,0,0,0,0,1,COUNTY,289,0.79,686,9,39.912078,-75.517617
32.637385,-117.090914,5,0,,751 MED. CENTER CT CHULA VISTA CA 91911,SDHOSCA,SAN DIEGO AREA HOSPITAL,751 MED. CENTER CT,CHULA VISTA,SAN DIEGO,CA,91911,9,SND,SND,Other,HOSPITAL,No,0,24.08.2016,10.10.2007,0,0,0,2,1,2,0,0,20,19,0,0,0,0,2,0,0,1,0,0,0,0,HOSPITAL,0,0,0,0,32.637385,-117.090914
NA,NA,5,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,5,DAL,,ORR,ORR,No,0,19.01.2016,12.12.2015,0,0,0,5,0,0,0,0,143,0,0,0,0,0,5,0,0,0,0,0,0,0,,0,0,0,0,NA,NA
NA,NA,5,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,11,MIA,MIA,ORR,ORR,No,0,10.01.2017,21.07.2014,0,0,0,0,4,1,0,1,1,66,0,0,0,0,0,0,4,0,0,0,0,0,,1,0,1,1,NA,NA
NA,NA,5,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,2,NYC,,ORR,ORR,No,0,27.09.2015,19.05.2015,0,0,0,0,5,0,0,0,0,43,0,0,0,0,0,0,5,0,0,0,0,0,,0,0,0,0,NA,NA
NA,NA,5,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,5,HOU,HOU,ORR,ORR,No,0,31.03.2016,04.09.2014,0,0,0,2,3,0,0,0,16,18,0,0,0,0,2,0,3,0,0,0,0,0,,0,0,0,0,NA,NA
NA,NA,5,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,SEA,,ORR,ORR,No,1,04.11.2017,23.12.2015,2,2,0,3,0,0,2,3,17,0,1,1,0,0,3,0,0,0,1,0,0,1,,130,0.36,169,2,NA,NA
38.407364,-85.379567,4,0,,100 W MAIN STREET LA GRANGE KY 40031,OLDHAKY,OLDHAM COUNTY JAIL,100 W MAIN STREET,LA GRANGE,OLDHAM,KY,40031,6,CHI,CHI,IGSA,IGSA,Yes,0,02.11.2017,23.12.1997,5,1,1,1,1,0,50,301,212,144,1,1,0,1,0,1,0,0,0,0,0,1,COUNTY (JAILER),209,0.57,434,7,38.407364,-85.379567
33.82028,-117.908929,4,0,,1025 S ANAHEIM BLVD ANAHEIM CA 92805,AGMDCCA,ANAHEIM GLOBAL MEDICAL CENTER,1025 S ANAHEIM BLVD,ANAHEIM,ORANGE,CA,92805,9,LOS,,Other,HOSPITAL,No,4,04.11.2017,14.07.2015,4,2,1,1,0,0,15,51,53,22,0,1,0,1,0,1,0,0,1,0,0,0,,235,0.64,334,4,33.82028,-117.908929
34.148556,-114.28464,4,0,,1109 ARIZONA AVE. PARKER AZ 85344,LAPAZAZ,LA PAZ COUNTY ADULT DETENTION FACILITY,1109 ARIZONA AVE.,PARKER,LA PAZ,AZ,85344,9,PHO,FLO,USMS IGA,USMS IGA,Yes,0,24.10.2017,23.08.2005,7,1,0,0,1,2,13,74,66,182,0,1,0,0,0,0,0,1,0,0,0,0,COUNTY (SHERIFF),55,0.15,140,11,34.148556,-114.28464
42.03956,-88.283999,4,0,,151 DOUGLAS AVENUE ELGIN IL 60120,ELGPDIL,ELGIN POLICE DEPARTMENT,151 DOUGLAS AVENUE,ELGIN,KANE,IL,60120,7,CHI,CHI,IGSA,IGSA,Yes,0,31.08.2017,15.05.1992,0,0,1,1,1,1,11,154,279,305,0,0,0,0,0,1,0,1,0,0,0,0,CITY,134,0.37,183,5,42.03956,-88.283999
46.142525,-122.917403,4,0,,1725 1ST AVE. LONGVIEW WA 98632,COWJVWA,COWLITZ COUNTY JUVENILE,1725 1ST AVE.,LONGVIEW,COWLITZ,WA,98632,9,SEA,POO,IGSA,JUVENILE,Yes,3,04.11.2017,02.10.2007,3,2,1,1,0,0,1,3,3,1,0,2,0,1,0,1,0,0,0,1,1,0,COUNTY,200,0.55,234,3,46.142525,-122.917403
34.740559,-97.221365,4,0,,201 WEST GRANT AVENUE PAULS VALLEY OK 73075,GARVIOK,GARVIN COUNTY DETENTION CENTER,201 WEST GRANT AVENUE,PAULS VALLEY,GARVIN,OK,73075,10,DAL,OKC,IGSA,IGSA,Yes,0,29.10.2017,04.03.1993,1,0,0,1,1,2,0,19,151,158,0,0,0,0,0,1,0,1,0,0,0,0,COUNTY (SHERIFF),8,0.02,27,8,34.740559,-97.221365
45.608888,-121.203622,4,0,,211 WEBBER STREET THE DALLES OR 97058,NOJUVOR,NORTHERN OREGON JUVENILE DETENTION,211 WEBBER STREET,THE DALLES,WASCO,OR,97058,9,SEA,POO,IGSA,JUVENILE,Yes,1,04.11.2017,15.12.1999,2,2,2,0,0,0,2,4,1,0,0,2,0,1,0,0,0,0,0,2,0,0,ORR,278,0.76,600,3,45.608888,-121.203622
33.399902,-94.02264,4,0,,2300 EAST STREET TEXARKANA AR 71854,MILLRAR,MILLER COUNTY JAIL,2300 EAST STREET,TEXARKANA,MILLER,AR,71854,8,NOL,FSA,USMS IGA,USMS IGA,Yes,0,02.11.2017,16.07.2003,6,1,1,1,0,1,24,155,97,86,1,0,0,1,0,0,0,0,0,0,0,1,COUNTY (SHERIFF),142,0.39,300,13,33.399902,-94.02264
29.39471,-100.899887,4,0,,2401 DODSON AVENUE DEL RIO TX 78840,DLRHOLD,DEL RIO HOLD ROOM,2401 DODSON AVENUE,DEL RIO,VAL VERDE,TX,78840,5,SNA,SNA,Other,HOLD,Yes,0,30.10.2017,01.07.2013,21,2,1,1,0,0,14,1369,421,5,2,0,1,0,1,0,0,0,0,0,0,2,COUNTY,54,0.15,408,28,29.39471,-100.899887
25.732962,-80.383242,4,0,,3901 SW 117TH AVE. MIAMI FL 33175,COMFTFL,COMFORT SUITES HOTEL,3901 SW 117TH AVE.,MIAMI,MIAMI-DADE,FL,33175,11,MIA,KRO,Other,Other,Yes,0,18.10.2017,21.01.2000,2,0,1,1,1,1,11,111,104,124,0,0,0,0,1,0,1,0,0,0,0,0,HOTEL,86,0.24,188,7,25.732962,-80.383242
40.155929,-75.411748,4,0,,60 EAGLEVILLE ROAD NORRISTOWN PA 19403,MONTGPA,MONTGOMERY COUNTY CORRECTIONAL FACILITY,60 EAGLEVILLE ROAD,NORRISTOWN,MONTGOMERY,PA,19403,3,PHI,PHI,USMS IGA,USMS IGA,Yes,0,13.07.2015,16.03.1987,0,0,0,0,2,2,0,0,0,572,0,0,0,0,0,0,1,1,0,0,0,0,COUNTY (CORRECTIONS),0,0,0,0,40.155929,-75.411748
33.756583,-84.389354,4,0,,"77 FORSYTH ST., SW. ATLANTA GA 30303",ATLHOLD,ATLANTA DISTRICT HOLD ROOM,"77 FORSYTH ST., SW.",ATLANTA,FULTON,GA,30303,11,ATL,ATL,Other,HOLD,Yes,1,04.11.2017,30.03.2000,7,1,2,1,0,0,1147,7246,4791,4649,0,1,0,1,0,1,0,0,0,0,0,1,FEDERAL,350,0.96,602,12,33.756583,-84.389354
29.522121,-98.391956,4,0,,8940 FOURWINDS DRIVE SAN ANTONIO TX 78239,SNAHOLD,SAN ANTONIO DRO HOLD ROOM,8940 FOURWINDS DRIVE,SAN ANTONIO,BEXAR,TX,78239,5,SNA,SNA,Other,HOLD,Yes,0,04.10.2017,23.03.2010,1,0,0,2,1,1,227,2348,2914,2460,0,0,0,0,0,2,0,1,0,0,0,0,,172,0.47,181,2,29.522121,-98.391956
40.435595,-79.99479,4,0,,950 SECOND AVENUE PITTSBURGH PA 15219,ALLEGPA,ALLEGHENY COUNTY JAIL,950 SECOND AVENUE,PITTSBURGH,ALLEGHENY,PA,15219,3,PHI,PIT,USMS IGA,USMS IGA,Yes,0,30.09.2014,02.04.1987,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,COUNTY (CORRECTIONS),0,0,0,0,40.435595,-79.99479
NA,NA,4,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,3,PHI,PHI,ORR,ORR,No,0,18.11.2015,26.10.2006,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,ORR,0,0,0,0,NA,NA
NA,NA,4,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,7,CHI,CHI,ORR,ORR,No,0,06.10.2016,16.06.2014,0,0,0,2,2,0,0,0,1,2,0,0,0,0,2,0,2,0,0,0,0,0,,6,0.02,6,1,NA,NA
NA,NA,4,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,11,ATL,ATL,ORR,ORR,No,0,28.09.2015,18.09.2014,0,0,0,0,4,0,0,0,0,51,0,0,0,0,0,0,4,0,0,0,0,0,,0,0,0,0,NA,NA
NA,NA,4,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,11,MIA,,ORR,ORR,No,0,28.08.2015,01.05.2015,0,0,0,0,4,0,0,0,0,46,0,0,0,0,0,0,4,0,0,0,0,0,,0,0,0,0,NA,NA
42.009881,-93.441871,3,0,,1315 SOUTH B AVENUE NEVADA IA 50201,STORYIA,STORY COUNTY JAIL,1315 SOUTH B AVENUE,NEVADA,STORY,IA,50201,8,SPM,OMA,USMS IGA,USMS IGA,Yes,4,04.11.2017,29.10.1998,7,3,0,0,0,0,9,29,0,0,1,2,0,0,0,0,0,0,0,1,1,1,,38,0.1,112,6,42.009881,-93.441871
42.88444,-77.213538,3,0,,3045 COUNTY COMPLEX DRIVE CANANDAIGUA NY 14424,ONTARNY,ONTARIO COUNTY JAIL,3045 COUNTY COMPLEX DRIVE,CANANDAIGUA,ONTARIO,NY,14424,2,BUF,BUF,USMS IGA,USMS IGA,Yes,0,14.05.2015,25.02.1988,0,0,0,0,1,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,COUNTY (SHERIFF),0,0,0,0,42.88444,-77.213538
