script_id,imdb_character_name,words,gender,age
2510,sassy black pro,102,f,NULL
2510,tikva,242,f,37
2510,tiny tim,488,?,NULL
2510,tony,444,m,42
2519,female cenobite,120,f,NULL
2519,frank,1430,m,26
2519,julia,1466,f,32
2519,kirsty cotton,1498,f,21
2519,larry,2074,m,45
2519,pinhead the lea,304,m,33
2519,steve,472,m,NULL
2524,amy klein,1461,f,38
2524,charles richmon,1412,m,NULL
2524,joey,616,m,38
2524,marla,764,f,26
2524,pinhead,505,m,51
2524,winter,770,m,42
2529,allison,930,f,NULL
2529,bret,870,m,32
2529,detective given,105,m,NULL
2529,detective lange,765,m,NULL
2529,gwen,269,f,NULL
2529,kirsty cotton g,562,f,36
2529,pinhead,474,m,48
2529,sage,352,f,NULL
2529,tawny,289,f,26
2529,trevor,2781,m,38
2530,aibileen clark,5010,f,46
2530,bus driver,105,m,NULL
2530,celia foote,140,f,34
2530,charlotte phela,2356,f,52
2530,constantine jef,170,f,87
2530,elizabeth leefo,718,f,26
2530,gretchen,138,f,NULL
2530,hilly holbrook,3660,f,30
2530,johnny foote,421,m,32
2530,jolene french,318,f,29
2530,mae mobley,331,f,NULL
2530,minny jackson,3841,f,41
2530,missus walters,373,f,62
2530,mr. blackly,324,m,56
2530,skeeter phelan,4304,f,23
2530,stuart whitwort,1101,m,27
2530,woman in grocer,181,f,NULL
2534,bernie,115,m,67
2534,darek millodrag,661,m,57
2534,debbie torne,343,f,35
2534,detective,122,m,NULL
2534,eddie vibes,750,m,47
2534,frank,565,m,67
2534,gayev,139,m,NULL
2534,henry torne,3256,m,46
2534,joe,712,m,40
2534,julie ivanova,2622,f,37
2534,max saltzman,4028,m,70
2534,simon,235,m,43
2534,trofimov,109,m,NULL
2535,cop at station,180,m,45
2535,dad,875,f,NULL
2535,dustin,312,m,22
2535,funeral directo,293,m,60
2535,grandma,1140,f,78
2535,hesher,2723,m,29
2535,larry,431,m,47
2535,mrs. rosowski,181,f,NULL
2535,nicole,1266,f,29
2535,tj,2170,m,NULL
2536,alison's mom,124,f,NULL
2536,barry judd,4454,m,31
2536,barry's custome,240,m,27
2536,caroline fortis,564,f,30
2536,charlie nichols,720,f,31
2536,dick,1180,m,30
2536,ian raymond,518,m,42
2536,justin,132,m,19
2536,laura,6554,f,29
2536,laura's mom,298,f,NULL
2536,liz,764,f,38
2536,marie de salle,960,f,33
2536,penny hardwick,286,f,28
2536,rob gordon,24376,m,34
2536,vince,214,m,NULL
2540,brenda j. wyatt,1378,f,34
2540,connor 'the hig,2143,m,29
2540,det. walter bed,179,m,36
2540,dugal macleod,130,m,29
2540,erik powell,305,m,NULL
2540,heather macleod,183,f,24
2540,juan sanchez vi,736,m,56
2540,kirk matunas,150,m,40
2540,lieutenant fran,494,m,66
2540,rachel ellenste,159,f,44
2540,sunda kastagir,132,m,32
2540,the kurgan,117,m,27
2542,big bob carter,947,m,49
2542,big brain,198,m,34
2542,bobby carter,2053,m,21
2542,brenda carter,895,f,25
2542,doug bukowski,2348,m,30
2542,ethel carter,781,f,52
2542,lizard,291,m,55
2542,lynn carter,1277,f,30
2542,ruby,105,f,19
2547,additional vogo,284,m,36
2547,arthur dent,4730,m,34
2547,benjy mouse,572,f,NULL
2547,deep thought,610,f,60
2547,eddie the compu,564,m,35
2547,fook,194,f,14
2547,ford prefect,3030,m,32
2547,ghostly image,292,m,55
2547,humma kavula,730,m,52
2547,kwaltz,756,m,55
2547,lunkwill,140,m,14
2547,marvin,968,m,58
2547,mr. prosser,182,m,38
2547,reporter,138,f,29
2547,slartibartfast,1506,m,56
2547,the guide,2686,m,48
2547,the whale,714,m,40
2547,trillian,1254,f,25
2547,zaphod beeblebr,2670,m,37
2548,carter abbey,1036,m,34
2548,dr. kramer,116,m,61
2548,frank chase,750,m,32
2548,janice walton,230,f,28
2548,linda mckay,4592,f,37
2548,matthew kensing,3308,m,32
2548,sarah kennedy,1210,f,35
2548,sebastian caine,5292,m,42
2550,amanda winship,496,f,54
2550,bertha mae,379,f,NULL
2550,china doll,787,f,25
2550,cool breeze,239,m,55
2550,delilah,945,f,43
2550,dex,429,m,37
2550,ham,151,m,NULL
2550,junebug,213,m,29
2550,maceo,1756,m,56
2550,nadine,126,f,46
2550,ned,237,m,NULL
2550,possum,457,m,56
2550,reverend cutlip,644,m,70
2550,shack thomas,373,m,NULL
2550,sheriff pugh,103,m,66
2550,slick,337,m,51
2550,sonny,1135,m,NULL
2550,stokely,143,m,51
2550,tyrone purvis,4244,m,61
2551,dale arbus,2833,m,35
2551,dave harken,1405,m,52
2551,detective hagan,227,m,48
2551,dr. julia harri,856,f,42
2551,jack pellit,252,m,76
2551,kenny sommerfel,163,m,37
2551,kurt buckman,3463,m,36
2551,margie emerman,152,f,NULL
2551,nick hendricks,2807,m,42
2551,stacy,117,f,34
2552,annie maclean,9700,f,38
2552,david gottschal,300,m,63
2552,diane booker,2582,f,50
2552,frank booker,1068,m,47
2552,grace maclean,3472,f,14
2552,grandma ellen b,304,f,87
2552,hank,110,m,NULL
2552,joe booker,726,m,NULL
2552,judith,200,f,15
2552,liz hammond,662,f,42
2552,robert maclean,2962,m,51
2552,smokey,118,m,59
2552,tom booker,6672,m,62
2552,twin #1,124,m,NULL
2558,adam,4205,m,44
2558,blaine,499,m,28
2558,chaz,180,m,20
2558,jacob,1311,m,25
2558,jennie,550,f,NULL
2558,lily,619,f,NULL
2558,lou,3539,m,39
2558,manager,103,m,NULL
2558,nick,2241,m,39
2558,rick,118,m,45
2565,alison olsen,3191,f,26
2565,anna,113,f,28
2565,assistant hotel,112,m,NULL
2565,eleanor johnson,847,f,40
2565,ingrid,222,f,26
2565,lawrence maddox,1713,m,46
2565,mrs. kowalski,161,f,67
2565,rachel petkoff,145,f,NULL
2565,richard young,440,m,63
2565,sophie maes,502,f,22
2565,vincent lepak,179,m,23
2565,young sidney,8906,m,NULL
2566,astrid,1622,f,26
2566,fishlegs,523,m,21
2566,gobber,2585,m,48
2566,hiccup,7990,m,28
2566,ruffnut,325,f,37
2566,snotlout,565,m,27
2566,stoick,2605,m,41
2566,tuffnut,580,m,29
2567,astrid,637,f,30
2567,drago,414,m,50
2567,eret,629,m,28
2567,fishlegs,178,m,25
2567,gobber,566,m,52
2567,hiccup,3484,m,32
2567,ruffnut,210,f,41
2567,snotlout,177,m,31
2567,stoick,944,m,45
2567,tuffnut,246,m,33
2567,valka,1040,f,45
2569,alfred,186,m,57
2569,almond joy,236,f,31
2569,anna baragli,1153,f,33
2569,antony mario,155,m,32
2569,auctioneer,146,m,53
2569,cardinal,211,m,74
2569,cesar mario,182,m,41
2569,darwin mayflowe,971,m,34
2569,gates,399,m,58
2569,george kaplan,816,m,63
2569,hudson hawk,3985,m,36
2569,minerva mayflow,514,f,36
2569,snickers,332,m,31
2569,tommy five-tone,1497,m,58
2576,dr. nathan bron,7016,m,43
2576,gabrielle,2242,f,34
2576,lila jute,6422,f,33
2576,nathan's mother,232,f,54
2576,puff,3292,m,34
2578,admiral greer,658,m,59
2578,admiral painter,313,m,48
2578,andrei amalric,146,m,35
2578,andrei lysenko,263,m,62
2578,bart mancuso,1377,m,49
2578,bill steiner,133,m,37
2578,captain borodin,457,m,43
2578,captain davenpo,201,m,45
2578,captain tupolev,312,m,39
2578,dr. petrov,341,m,44
2578,helicopter pilo,114,m,NULL
2578,ivan putin,408,m,37
2578,jack ryan,1784,m,32
2578,jeffrey pelt,453,m,53
2578,kamarov - red o,271,m,NULL
2578,lt. comm. thomp,264,m,43
2578,lt. jim curry,133,m,NULL
2578,lt. melekhin - ,355,m,38
2578,marko ramius,2640,m,60
2578,navigator c-2a,119,m,38
2578,russian cob - r,256,m,46
2578,Seaman Beaumont,360,m,26
2578,seaman jones,1293,m,30
2578,skip tyler,246,m,44
2579,annie,249,f,NULL
2579,daniel,340,m,NULL
2579,frank,242,m,NULL
2579,henri,2841,m,43
2579,john,4422,m,21
2579,mark,786,m,24
2579,Number 6,418,f,25
2579,sam,1606,m,NULL
2579,sarah,2259,f,25
2580,annie cassell,808,f,53
2580,brad,502,m,35
2580,conner rhodes,146,m,9
2580,george,288,m,47
2580,ifty,1200,m,41
2580,judge philip mc,356,m,61
2580,lily,212,f,44
2580,lucy diamond da,2106,f,7
2580,miss wright,234,f,49
2580,mr. turner,2226,m,46
2580,patricia,126,f,35
2580,randy carpenter,674,f,34
2580,rita harrison w,6436,f,43
2580,robert,560,m,48
2580,vice cop,202,m,NULL
2582,birkheim,163,m,41
2582,cleavon,190,m,NULL
2582,debbie,632,f,37
2582,lawyer,144,f,NULL
2582,lindholm,472,m,NULL
2582,phillip morris,1810,m,38
2582,steven russell,5782,m,47
2582,steven's mom,105,f,47
2584,andy,1607,m,43
2584,chastity,152,f,NULL
2584,earl,477,m,63
2584,jennifer,4005,f,25
2584,johnny,3538,m,33
2584,matthew,490,m,34
2584,mrs. storch,337,f,NULL
2584,stanley,1452,m,32
2584,Storch,3241,m,41
2585,ben willis,1812,m,50
2585,dave,382,m,39
2585,estes,502,m,64
2585,karla wilson,2422,f,19
2585,mr. brooks,648,m,44
2585,nancy,472,f,25
2585,paulsen,142,m,62
2585,ray bronson,856,m,22
2585,titus telesco,332,m,29
2585,tyrell,1894,m,24
2587,assistant direc,292,m,NULL
2587,beth hobbs,1344,f,35
2587,burke adler,5378,m,47
2587,cathy breslow,3488,f,29
2587,female d person,130,f,27
2587,floor manager,162,m,30
2587,jeannie hobbs,2028,f,7
2587,lucy,422,f,NULL
2587,male d person,594,m,NULL
2587,martin,130,m,NULL
2587,matt hobbs,8582,m,53
2587,millie,150,f,34
2587,nan mulhanney,3664,f,44
2587,secretary on te,182,f,NULL
2587,u.s. marshal,196,m,43
2591,ben hood,5348,m,50
2591,dave gorman,132,m,52
2591,dorothy frankli,580,f,40
2591,dot halford,210,f,38
2591,elena hood,3472,f,41
2591,francis davenpo,750,m,19
2591,george clair,470,m,38
2591,janey carver,990,f,48
2591,jim carver,1094,m,46
2591,libbets casey,456,f,19
2591,marge,332,f,NULL
2591,mikey carver,1046,m,16
2591,neil conrad,110,m,26
2591,paul hood,2116,m,22
2591,philip edwards,700,m,37
2591,sandy carver,746,m,15
2591,train conductor,110,m,NULL
2591,wendy hood,1686,f,17
2594,anton,404,m,26
2594,dad,132,m,44
2594,Doctor Parnassu,4154,m,80
2594,female friend,128,f,NULL
2594,george,444,m,NULL
2594,louis vuitton w,240,f,NULL
2594,martin,128,m,25
2594,Mr. Nick,1360,m,60
2594,percy,1478,m,40
2594,policeman,130,m,35
2594,tony,4060,m,30
2594,valentina,2356,f,21
2596,frank fowler,309,m,22
2596,henry,423,m,NULL
2596,janelle,152,f,NULL
2596,jason strout,147,m,NULL
2596,katie grinnel,692,f,50
2596,matt fowler,4215,m,53
2596,natalie strout,1245,f,37
2596,richard strout,1050,m,36
2596,ruth fowler,2593,f,52
2596,tim bryson,154,m,NULL
2596,willis grinnel,1558,m,61
2597,a.j. brown,342,m,NULL
2597,bob adriano,436,m,35
2597,chad,772,m,25
2597,jamie macdonald,1470,m,45
2597,judy molloy,1614,f,45
2597,karen clark,2994,f,61
2597,linton barwick,1954,m,65
2597,liza weld,1286,f,29
2597,lt. gen. george,474,m,48
2597,malcolm tucker,5538,m,51
2597,michael rodgers,602,m,NULL
2597,paul michaelson,478,m,44
2597,roz,322,f,48
2597,simon foster,5336,m,42
2597,sir jonathan tu,484,m,35
2597,suzy,834,f,31
2597,toby wright,4164,m,38
2598,ariadne,1770,f,23
2598,arthur,1758,m,29
2598,browning,463,m,61
2598,cobb,6580,m,36
2598,eames,1190,m,33
2598,mal,908,f,35
2598,miles,248,m,77
2598,robert fischer,650,m,34
2598,saito,976,m,51
2598,yusuf,541,m,37
2604,elsa,1452,f,23
2604,fedora,192,m,NULL
2604,grail knight,232,m,81
2604,marcus brody,1286,m,67
2604,professor henry,2620,m,59
2604,sallah,400,m,45
2604,sultan,118,m,37
2604,vogel,612,m,46
2604,walter donovan,1848,m,54
2604,young indy,6224,m,19
2613,dr. greenbush,124,m,65
2613,dr. margaret ca,182,f,41
2613,dr. niles,130,m,37
2613,jack putter,1504,m,37
2613,lt. tuck pendle,3150,m,33
2613,lydia maxwell,1010,f,26
2613,mr. wormwood,222,m,52
2613,pete blanchard,272,m,38
2613,pod computer,288,m,43
2613,the cowboy,152,m,34
2613,victor eugene s,556,m,73
2616,barbara wigand,166,f,7
2616,charlie phillip,200,m,NULL
2616,eric kluster,244,m,48
2616,helen caperelli,590,f,37
2616,jeffrey wigand,5746,m,35
2616,john scanlon,262,m,68
2616,lawyer,142,m,NULL
2616,liane wigand,812,f,47
2616,lowell bergman,9068,m,59
2616,mark stern,518,m,48
2616,michael moore,172,m,47
2616,mike wallace,2778,m,70
2616,mississippi rep,146,m,NULL
2616,richard scruggs,902,m,41
2616,ron motley,548,m,49
2616,sharon tiller,212,f,51
2616,thomas sandefur,462,m,59
2618,dalton lambert,241,m,NULL
2618,dr. sercarz,279,m,NULL
2618,elise rainier,1466,f,67
2618,josh lambert,2362,m,37
2618,lorraine lamber,484,f,62
2618,nurse kelly,112,f,25
2618,renai lambert,2289,f,31
2618,specs,572,m,33
2618,tucker,425,m,31
2619,coroner,196,f,61
2619,ellie burr,2112,f,28
2619,farrell,498,m,41
2619,francis,132,m,49
2619,fred duggar,1020,m,32
2619,hap eckhart,942,m,45
2619,rachel clement,584,f,37
2619,randy stetz,314,m,20
2619,rich,112,m,NULL
2619,tanya francke,472,f,21
2619,walter finch,2356,m,51
2619,warfield,244,m,38
2619,will dormer,5360,m,62
2619,woman on the ro,242,f,NULL
2622,armand,1712,m,34
2622,claudia,3088,f,12
2622,estelle,128,f,28
2622,lestat,5724,m,32
2622,louis,10540,m,31
2622,madeleine,118,f,35
2622,malloy,790,m,25
2622,mortal woman on,104,f,24
2622,santiago,708,m,48
2622,yvette,172,f,22
2625,billie mccandle,286,f,48
2625,brown bronco dr,156,m,NULL
2625,bull,188,m,2007
2625,carine mccandle,4462,f,23
2625,chris mccandles,6386,m,22
2625,gail borah,208,f,NULL
2625,jan burres,1048,f,48
2625,lori,176,f,27
2625,mads,438,m,33
2625,rainey,1086,m,NULL
2625,ron franz,2118,m,82
2625,social worker,252,f,NULL
2625,sonja,126,f,27
2625,tracy tatro,160,f,17
2625,walt mccandless,186,m,57
2625,wayne westerber,1646,m,37
2629,alice abbott,872,f,34
2629,doug holt,6854,m,23
2629,eleanor abbott,616,f,27
2629,helen holt,3336,f,47
2629,jacey holt,3466,m,29
2629,joan abbott,240,f,44
2629,lloyd abbott,1494,m,43
2629,pamela abbott,3684,f,20
2629,victor,170,m,22
2629,webb crosby,150,m,49
2632,barbara,423,f,NULL
2632,boland botha,535,m,NULL
2632,etienne feyder,231,m,41
2632,francois pienaa,779,m,39
2632,hendrick booyen,308,m,NULL
2632,jason tshabalal,653,m,NULL
2632,linga moonsamy,288,m,NULL
2632,mary,107,f,39
2632,minister of spo,300,m,NULL
2632,mr. pienaar,219,m,NULL
2632,nelson mandela,2594,m,72
2632,nerine,183,f,28
2632,nsc firebrand,176,m,NULL
2632,springbok coach,166,m,NULL
2632,t.v. announcer,285,m,NULL
2634,alfred roberts,217,m,50
2634,carol thatcher,582,f,37
2634,denis thatcher,1291,m,62
2634,edward heath,159,m,58
2634,francis pym,108,m,53
2634,geoffrey howe,117,m,57
2634,gordon reece,183,m,58
2634,june,177,f,65
2634,margaret thatch,4007,f,62
2634,susie,129,f,26
2642,bert,278,m,43
2642,clarence,994,m,72
2642,dr. campbell,187,m,55
2642,ed,109,m,61
2642,ernie,290,m,41
2642,george bailey,6979,m,38
2642,harry bailey,318,m,25
2642,mary hatch,947,f,25
2642,mr. gower,142,m,71
2642,mr. martini,183,m,61
2642,mr. potter,1296,m,68
2642,mrs. bailey,133,f,57
2642,nick,201,m,39
2642,real estate sal,186,m,41
2642,sam wainwright,463,m,37
2642,uncle billy,784,m,54
2642,violet,188,f,23
2644,adam schaffer,1480,m,64
2644,agness adler,158,f,30
2644,diane,235,f,44
2644,dr. moss,145,m,41
2644,gabby adler,335,f,26
2644,harley,477,m,30
2644,hotel doctor,150,m,44
2644,jake adler,2673,m,51
2644,jane adler,4539,f,60
2644,lauren adler,340,f,NULL
2644,luke adler,278,m,22
2644,trisha,158,f,53
2651,damon,218,m,42
2651,dr. beth lorens,1392,f,43
2651,dr. morgan,201,m,NULL
2651,dr. thomas beck,1471,m,69
2651,jack starks,4634,m,32
2651,jackie price,1621,f,20
2651,rudy mackenzie,884,m,37
2653,amy - billingsl,190,f,26
2653,anita lopez,118,f,22
2653,beaumont living,540,m,25
2653,jackie brown,10316,f,48
2653,judge,142,m,58
2653,louis gara,2276,m,54
2653,mark dargus,1706,m,44
2653,max cherry,6766,m,56
2653,melanie ralston,2348,f,33
2653,ordell robbie,11788,m,49
2653,public defender,272,f,40
2653,ray nicolette,2660,m,46
2653,winston,106,m,39
2660,bessie,207,f,24
2660,blanche ingram,289,f,22
2660,briggs,299,m,61
2660,diana rivers,308,f,23
2660,grace poole,113,f,43
2660,helen burns,360,f,NULL
2660,jane eyre,4924,f,22
2660,mary rivers,321,f,24
2660,mr. brocklehurs,347,m,54
2660,mrs. fairfax,1786,f,77
2660,mrs. reed,541,f,35
2660,richard mason,115,m,28
2660,rochester,4734,m,34
2660,st john rivers,2201,m,25
2664,adrienne,242,f,30
2664,azrael,250,m,20
2664,briggs,102,f,NULL
2664,crutch,285,m,NULL
2664,dallas,112,m,33
2664,dr. wimmer,167,m,58
2664,janessa,767,f,NULL
2664,johnson (soldie,173,m,26
2664,kay-em 14,478,f,31
2664,kicker,148,m,NULL
2664,kinsa,264,f,18
2664,professor lowe,1313,m,NULL
2664,rescue pilot,110,m,NULL
2664,rowan,1382,f,28
2664,sgt. brodski,1028,m,NULL
2664,tsunaron,1141,m,32
2664,waylander,403,m,NULL
2666,brody,2224,m,43
2666,cassidy,109,m,NULL
2666,ellen brody,570,f,38
2666,hendricks,205,m,30
2666,hooper,2100,m,28
2666,meadows,233,m,37
2666,mr. denherder,128,m,53
2666,mrs. kintner,141,f,46
2666,polly,124,f,70
2666,quint,2555,m,48
2666,vaughn,903,m,52
2671,andy nicholas,543,m,19
2671,bob,109,m,21
2671,brooke peters,200,f,NULL
2671,deputy jeff hen,521,m,33
2671,doug fetterman,314,m,17
2671,dr. lureen elki,190,f,43
2671,ellen brody,567,f,41
2671,helicopter pilo,185,m,35
2671,jackie peters,326,f,19
2671,len peterson,406,m,49
2671,lucy,183,f,NULL
2671,mayor larry vau,720,m,55
2671,michael 'mike' ,444,m,20
2671,patrick,123,m,NULL
2671,paul 'polo' lom,115,m,20
2671,phil fogarty,143,m,50
2671,police chief ma,2507,m,46
2671,sean brody,233,m,12
2671,tina wilcox,175,f,25
2673,brent,286,m,25
2673,brodie bruce,598,m,31
2673,chaka luther ki,450,m,36
2673,chrissy,584,f,25
2673,clark,360,m,36
2673,cop,122,m,33
2673,cop #1,152,m,NULL
2673,dante hicks,120,m,32
2673,federal wildlif,2476,m,34
2673,gwh2 assistant ,196,m,30
2673,holden mcneil,1858,m,29
2673,hooper lamont,126,m,NULL
2673,james van der b,316,m,24
2673,jason biggs,162,m,23
2673,jay,9970,m,27
2673,jules asner,140,f,33
2673,justice,1716,f,28
2673,matt damon,188,m,31
2673,miramax securit,260,m,35
2673,nun,326,f,45
2673,randal graves,494,m,31
2673,sheriff,260,m,42
2673,silent bob's mo,224,f,2001
2673,sissy,1848,f,21
2673,steve kmetko,140,m,48
2673,teen #1,222,m,16
2673,the guy,514,m,29
2675,amanda,152,f,NULL
2675,blattis,360,m,34
2675,bobby rose,200,m,13
2675,citrine,1460,m,50
2675,freddy ross,3872,m,52
2675,goodridge,498,m,47
2675,helena,1688,f,22
2675,john berlin,10636,m,36
2675,john taylor,1032,m,43
2675,margie ross,876,f,42
2675,serato,256,m,NULL
2675,travis,306,m,33
2675,venables,196,m,NULL
2679,avery bishop,1120,f,34
2679,bill dooler,186,m,34
2679,bob sugar,1162,m,26
2679,chad the nanny,232,m,26
2679,dorothy boyd,4372,f,27
2679,jan,102,f,NULL
2679,jerry maguire,10216,m,34
2679,kathy sanders,146,f,19
2679,laurel boyd,804,f,35
2679,marcee tidwell,1146,f,25
2679,matt cushman,300,m,55
2679,ray boyd,270,m,6
2679,rod tidwell,102,m,28
2679,tee pee,274,m,21
2682,banister's secr,772,f,NULL
2682,beverly oliver ,896,f,30
2682,bill newman,2882,m,32
2682,bobby fischer,226,m,21
2682,colonel finck,360,m,47
2682,coroner,180,m,62
2682,david ferrie,4350,m,48
2682,dean andrews,1392,m,41
2682,dr. mcclelland,170,m,NULL
2682,fbi agent - fra,562,m,59
2682,himself - walki,312,?,90
2682,himself - with ,224,?,78
2682,irvin f. dymond,352,m,59
2682,j.c. price,114,m,73
2682,jack martin,1640,m,66
2682,jack ruby,648,m,46
2682,jackie kennedy ,260,f,NULL
2682,jasper garrison,148,m,7
2682,jean hill,1688,f,NULL
2682,jim,28102,m,36
2682,judge haggerty,198,m,65
2682,julia ann merce,766,f,33
2682,lee bowers,534,m,31
2682,lee harvey oswa,1048,m,33
2682,liz garrison,2280,f,42
2682,lou ivon,3342,m,38
2682,mobster with br,212,m,58
2682,mr. goldberg,146,m,52
2682,nellie connally,748,f,NULL
2682,numa bertel,716,m,36
2682,patrolman joe s,172,m,NULL
2682,prison guard,106,m,NULL
2682,sam holland,264,m,73
2682,senator long,910,m,71
2682,tv newsman #1,460,m,NULL
2682,virginia garris,134,f,NULL
2682,willie o'keefe,1518,m,33
2687,cadet,152,m,22
2687,central,1076,f,50
2687,fergie,1234,m,32
2687,ilsa,196,f,34
2687,judge dredd,2755,m,49
2687,judge esposito,132,m,NULL
2687,judge fargo,531,m,66
2687,judge griffin,1302,m,54
2687,judge hershey,1433,f,30
2687,lily hammond,167,f,NULL
2687,mcgruder,390,f,55
2687,miller,140,m,58
2687,narrator,113,m,64
2687,olmeyer,285,m,20
2687,rico,1339,m,46
2687,zed squatter 1,153,m,23
2688,bleeker's mom,224,f,NULL
2688,bren macguff,1368,f,48
2688,gerta rauss,240,f,NULL
2688,juno macguff,11628,f,20
2688,leah,1544,f,21
2688,mark loring,3088,m,38
2688,paulie bleeker,1678,m,19
2688,punk receptioni,204,f,30
2688,rollo,224,m,41
2688,su-chin,130,f,18
2688,ultrasound tech,204,f,NULL
2688,vanessa loring,1992,f,35
2688,vijay,148,m,NULL
2690,dennis nedry,584,m,38
2690,donald gennaro,509,m,46
2690,dr. alan grant,2550,m,46
2690,dr. ellie sattl,1434,f,26
2690,dr. ian malcolm,1317,m,41
2690,henry wu,142,m,33
2690,john hammond,2274,m,70
2690,juanito rostagn,106,m,42
2690,lewis dodgson,118,m,33
2690,lex murphy,507,f,14
2690,mr. d.n.a.,415,m,44
2690,ray arnold,719,m,45
2690,robert muldoon,493,m,48
2690,tim murphy,745,m,10
2697,adele corners,1389,f,20
2697,brian kessler,1941,m,33
2697,carol,103,f,NULL
2697,carrie laughlin,1383,f,28
2697,early grayce,2608,m,30
2697,newscaster,111,f,NULL
2697,parole officer,238,m,39
2699,casper,2236,m,20
2699,darcy,250,f,19
2699,fidget       (c,182,m,NULL
2699,girl #1,168,f,NULL
2699,harold,232,m,21
2699,jennie,910,f,21
2699,linda,374,f,NULL
2699,misha,224,f,NULL
2699,paul,360,m,24
2699,ruby,1470,f,16
2699,susan,388,f,NULL
2699,taxi driver,1136,m,NULL
2699,telly,4010,m,17
2699,telly's mom,132,f,NULL
2704,ann darrow,1394,f,37
2704,bruce baxter,530,m,40
2704,captain engleho,1020,m,43
2704,carl denham,4906,m,36
2704,hayes,1260,m,37
2704,jack driscoll,1238,m,32
2704,jimmy,448,m,19
2704,weston,194,m,NULL
2704,zelman,156,m,42
2708,anna,133,f,NULL
2708,Archbishop Cosm,1161,m,72
2708,BBC Radio Annou,178,m,42
2708,david,840,m,NULL
2708,king george v,557,m,70
2708,King George VI,5040,m,50
2708,lionel logue,4224,m,59
2708,lord wigram,118,m,58
2708,myrtle logue,656,f,41
2708,queen elizabeth,785,f,44
2708,stanley baldwin,304,m,62
2708,theatre directo,119,m,56
2708,Winston Churchi,1205,m,53
2711,clubfoot,131,m,47
2711,gabriel,155,m,38
2711,luis molina,4037,m,35
2711,pedro,397,m,52
2711,valentin arregu,2297,m,45
2711,warden,242,m,65
2711,werner,160,m,33
2713,arlyn page,118,f,29
2713,bree daniel,3794,f,34
2713,frank ligourin,306,m,39
2713,janie dale,147,f,49
2713,john klute,2548,m,36
2713,peter cable,1092,m,36
2713,trask,984,m,NULL
2714,alison scott,5809,f,29
2714,ben stone,8665,m,25
2714,brent,170,m,29
2714,club doorman,391,m,36
2714,debbie,2620,f,35
2714,dr. kuni,688,m,38
2714,jack,383,m,36
2714,jason,1019,m,27
2714,jay,601,m,25
2714,jill,253,f,34
2714,jodi,104,f,21
2714,jonah,855,m,24
2714,martin,343,m,25
2714,pete,2033,m,38
2714,ryan seacrest,342,m,33
