name,born,died,bornCountry_original,bornCountry_now,bornCity_original,bornCity_now,bornLocation,bornLong,bornLat,bornCoordinates,diedCountry_original,diedCountry_now,diedCity_original,diedCity_now,diedLocation,diedLong,diedLat,diedCoordinates,gender,year,category,motivation,institutionName,institutionCity,institutionCountry
"Earl W. Sutherland, Jr.",1915-11-19,1974-03-09,USA,USA,"Burlingame, KS","Burlingame, KS","Burlingame, KS, USA",-95.8349868,38.7538946,"38.7538946, -95.8349868",USA,USA,"Miami, FL","Miami, FL","Miami, FL, USA",-80.1917902,25.7616798,"25.7616798, -80.1917902",male,1971,medicine,"""for his discoveries concerning the mechanisms of the action of hormones""",Vanderbilt University,"Nashville, TN",USA
Gerald M. Edelman,1929-07-01,2014-05-17,USA,USA,"New York, NY","New York, NY","New York, NY, USA",-74.0059728,40.7127753,"40.7127753, -74.0059728",USA,USA,"La Jolla, CA","La Jolla, CA","La Jolla, CA, USA",-117.2712717,32.8328112,"32.8328112, -117.2712717",male,1972,medicine,"""for their discoveries concerning the chemical structure of antibodies""",Rockefeller University,"New York, NY",USA
David Baltimore,1938-03-07,0000-00-00,USA,USA,"New York, NY","New York, NY","New York, NY, USA",-74.0059728,40.7127753,"40.7127753, -74.0059728",,,,,,,,,male,1975,medicine,"""for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell""",Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA
Howard Martin Temin,1934-12-10,1994-02-09,USA,USA,"Philadelphia, PA","Philadelphia, PA","Philadelphia, PA, USA",-75.1652215,39.9525839,"39.9525839, -75.1652215",USA,USA,"Madison, WI","Madison, WI","Madison, WI, USA",-89.4012302,43.0730517,"43.0730517, -89.4012302",male,1975,medicine,"""for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell""",University of Wisconsin,"Madison, WI",USA
Baruch S. Blumberg,1925-07-28,2011-04-05,USA,USA,"New York, NY","New York, NY","New York, NY, USA",-74.0059728,40.7127753,"40.7127753, -74.0059728",USA,USA,"Moffett Field, CA","Moffett Field, CA","Moffett Field, CA, USA",-122.0401969,37.4205669,"37.4205669, -122.0401969",male,1976,medicine,"""for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases""",The Institute for Cancer Research,"Philadelphia, PA",USA
D. Carleton Gajdusek,1923-09-09,2008-12-12,USA,USA,"Yonkers, NY","Yonkers, NY","Yonkers, NY, USA",-73.8987469,40.9312099,"40.9312099, -73.8987469",Norway,Norway,Tromsø,Tromsø,"Tromsø, Norway",18.9553239,69.6492047,"69.6492047, 18.9553239",male,1976,medicine,"""for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases""",National Institutes of Health,"Bethesda, MD",USA
Rosalyn Yalow,1921-07-19,2011-05-30,USA,USA,"New York, NY","New York, NY","New York, NY, USA",-74.0059728,40.7127753,"40.7127753, -74.0059728",USA,USA,"New York, NY","New York, NY","New York, NY, USA",-74.0059728,40.7127753,"40.7127753, -74.0059728",female,1977,medicine,"""for the development of radioimmunoassays of peptide hormones""",Veterans Administration Hospital,"Bronx, NY",USA
Daniel Nathans,1928-10-30,1999-11-16,USA,USA,"Wilmington, DE","Wilmington, DE","Wilmington, DE, USA",-75.5397878,39.7390721,"39.7390721, -75.5397878",USA,USA,"Baltimore, MD","Baltimore, MD","Baltimore, MD, USA",-76.6121893,39.2903848,"39.2903848, -76.6121893",male,1978,medicine,"""for the discovery of restriction enzymes and their application to problems of molecular genetics""",Johns Hopkins University School of Medicine,"Baltimore, MD",USA
Hamilton O. Smith,1931-08-23,0000-00-00,USA,USA,"New York, NY","New York, NY","New York, NY, USA",-74.0059728,40.7127753,"40.7127753, -74.0059728",,,,,,,,,male,1978,medicine,"""for the discovery of restriction enzymes and their application to problems of molecular genetics""",Johns Hopkins University School of Medicine,"Baltimore, MD",USA
George D. Snell,1903-12-19,1996-06-06,USA,USA,"Bradford, MA","Bradford, MA","Bradford, MA, USA",-71.0758905,42.7695348,"42.7695348, -71.0758905",USA,USA,"Bar Harbor, ME","Bar Harbor, ME","Bar Harbor, ME, USA",-68.2039123,44.3876119,"44.3876119, -68.2039123",male,1980,medicine,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions""",Jackson Laboratory,"Bar Harbor, ME",USA
Roger W. Sperry,1913-08-20,1994-04-17,USA,USA,"Hartford, CT","Hartford, CT","Hartford, CT, USA",-72.6733723,41.7658043,"41.7658043, -72.6733723",USA,USA,"Pasadena, CA","Pasadena, CA","Pasadena, CA, USA",-118.1445155,34.1477849,"34.1477849, -118.1445155",male,1981,medicine,"""for his discoveries concerning the functional specialization of the cerebral hemispheres""",California Institute of Technology (Caltech),"Pasadena, CA",USA
Barbara McClintock,1902-06-16,1992-09-02,USA,USA,"Hartford, CT","Hartford, CT","Hartford, CT, USA",-72.6733723,41.7658043,"41.7658043, -72.6733723",USA,USA,"Huntington, NY","Huntington, NY","Huntington, NY, USA",-73.425676,40.8681539,"40.8681539, -73.425676",female,1983,medicine,"""for her discovery of mobile genetic elements""",Cold Spring Harbor Laboratory,"Cold Spring Harbor, NY",USA
Michael S. Brown,1941-04-13,0000-00-00,USA,USA,"New York, NY","New York, NY","New York, NY, USA",-74.0059728,40.7127753,"40.7127753, -74.0059728",,,,,,,,,male,1985,medicine,"""for their discoveries concerning the regulation of cholesterol metabolism""",University of Texas Southwestern Medical Center at Dallas,"Dallas, TX",USA
Joseph L. Goldstein,1940-04-18,0000-00-00,USA,USA,"Sumter, SC","Sumter, SC","Sumter, SC, USA",-80.3414693,33.9204354,"33.9204354, -80.3414693",,,,,,,,,male,1985,medicine,"""for their discoveries concerning the regulation of cholesterol metabolism""",University of Texas Southwestern Medical Center at Dallas,"Dallas, TX",USA
Stanley Cohen,1922-11-17,0000-00-00,USA,USA,"Brooklyn, NY","Brooklyn, NY","Brooklyn, NY, USA",-73.9441579,40.6781784,"40.6781784, -73.9441579",,,,,,,,,male,1986,medicine,"""for their discoveries of growth factors""",Vanderbilt University School of Medicine,"Nashville, TN",USA
Gertrude B. Elion,1918-01-23,1999-02-21,USA,USA,"New York, NY","New York, NY","New York, NY, USA",-74.0059728,40.7127753,"40.7127753, -74.0059728",USA,USA,"Chapel Hill, NC","Chapel Hill, NC","Chapel Hill, NC, USA",-79.0558445,35.9131996,"35.9131996, -79.0558445",female,1988,medicine,"""for their discoveries of important principles for drug treatment""",Wellcome Research Laboratories,"Research Triangle Park, NC",USA
George H. Hitchings,1905-04-18,1998-02-27,USA,USA,"Hoquiam, WA","Hoquiam, WA","Hoquiam, WA, USA",-123.8893348,46.9809247,"46.9809247, -123.8893348",USA,USA,"Chapel Hill, NC","Chapel Hill, NC","Chapel Hill, NC, USA",-79.0558445,35.9131996,"35.9131996, -79.0558445",male,1988,medicine,"""for their discoveries of important principles for drug treatment""",Wellcome Research Laboratories,"Research Triangle Park, NC",USA
J. Michael Bishop,1936-02-22,0000-00-00,USA,USA,"York, PA","York, PA","York, PA, USA",-76.727745,39.9625984,"39.9625984, -76.727745",,,,,,,,,male,1989,medicine,"""for their discovery of the cellular origin of retroviral oncogenes""",University of California School of Medicine,"San Francisco, CA",USA
Harold E. Varmus,1939-12-18,0000-00-00,USA,USA,"Oceanside, NY","Oceanside, NY","Oceanside, NY, USA",-73.6401296,40.6387141,"40.6387141, -73.6401296",,,,,,,,,male,1989,medicine,"""for their discovery of the cellular origin of retroviral oncogenes""",University of California School of Medicine,"San Francisco, CA",USA
Joseph E. Murray,1919-04-01,2012-11-26,USA,USA,"Milford, MA","Milford, MA","Milford, MA, USA",-71.5163049,42.1398577,"42.1398577, -71.5163049",USA,USA,"Boston, MA","Boston, MA","Boston, MA, USA",-71.0588801,42.3600825,"42.3600825, -71.0588801",male,1990,medicine,"""for their discoveries concerning organ and cell transplantation in the treatment of human disease""",Brigham and Women's Hospital,"Boston, MA",USA
E. Donnall Thomas,1920-03-15,2012-10-20,USA,USA,"Mart, TX","Mart, TX","Mart, TX, USA",-96.8336015,31.5423911,"31.5423911, -96.8336015",USA,USA,"Seattle, WA","Seattle, WA","Seattle, WA, USA",-122.3320708,47.6062095,"47.6062095, -122.3320708",male,1990,medicine,"""for their discoveries concerning organ and cell transplantation in the treatment of human disease""",Fred Hutchinson Cancer Research Center,"Seattle, WA",USA
Edwin G. Krebs,1918-06-06,2009-12-21,USA,USA,"Lansing, IA","Lansing, IA","Lansing, IA, USA",-91.218768,43.3609053,"43.3609053, -91.218768",USA,USA,"Seattle, WA","Seattle, WA","Seattle, WA, USA",-122.3320708,47.6062095,"47.6062095, -122.3320708",male,1992,medicine,"""for their discoveries concerning reversible protein phosphorylation as a biological regulatory mechanism""",University of Washington,"Seattle, WA",USA
Phillip A. Sharp,1944-06-06,0000-00-00,USA,USA,"Falmouth, KY","Falmouth, KY","Falmouth, KY, USA",-84.3302142,38.6767372,"38.6767372, -84.3302142",,,,,,,,,male,1993,medicine,"""for their discoveries of split genes""","Massachusetts Institute of Technology (MIT), Center for Cancer Research","Cambridge, MA",USA
Alfred G. Gilman,1941-07-01,2015-12-23,USA,USA,"New Haven, CT","New Haven, CT","New Haven, CT, USA",-72.9278835,41.308274,"41.308274, -72.9278835",USA,USA,"Dallas, TX","Dallas, TX","Dallas, TX, USA",-96.7969879,32.7766642,"32.7766642, -96.7969879",male,1994,medicine,"""for their discovery of G-proteins and the role of these proteins in signal transduction in cells""",University of Texas Southwestern Medical Center at Dallas,"Dallas, TX",USA
Martin Rodbell,1925-12-01,1998-12-07,USA,USA,"Baltimore, MD","Baltimore, MD","Baltimore, MD, USA",-76.6121893,39.2903848,"39.2903848, -76.6121893",USA,USA,"Chapel Hill, NC","Chapel Hill, NC","Chapel Hill, NC, USA",-79.0558445,35.9131996,"35.9131996, -79.0558445",male,1994,medicine,"""for their discovery of G-proteins and the role of these proteins in signal transduction in cells""",National Institute of Environmental Health Sciences,"Research Triangle Park, NC",USA
Edward B. Lewis,1918-05-20,2004-07-21,USA,USA,"Wilkes-Barre, PA","Wilkes-Barre, PA","Wilkes-Barre, PA, USA",-75.8813075,41.2459149,"41.2459149, -75.8813075",USA,USA,"Pasadena, CA","Pasadena, CA","Pasadena, CA, USA",-118.1445155,34.1477849,"34.1477849, -118.1445155",male,1995,medicine,"""for their discoveries concerning the genetic control of early embryonic development""",California Institute of Technology (Caltech),"Pasadena, CA",USA
Eric F. Wieschaus,1947-06-08,0000-00-00,USA,USA,"South Bend, IN","South Bend, IN","South Bend, IN, USA",-86.2519898,41.6763545,"41.6763545, -86.2519898",,,,,,,,,male,1995,medicine,"""for their discoveries concerning the genetic control of early embryonic development""",Princeton University,"Princeton, NJ",USA
Stanley B. Prusiner,1942-05-28,0000-00-00,USA,USA,"Des Moines, IA","Des Moines, IA","Des Moines, IA, USA",-93.6091064,41.6005448,"41.6005448, -93.6091064",,,,,,,,,male,1997,medicine,"""for his discovery of Prions - a new biological principle of infection""",University of California School of Medicine,"San Francisco, CA",USA
Robert F. Furchgott,1916-06-04,2009-05-19,USA,USA,"Charleston, SC","Charleston, SC","Charleston, SC, USA",-79.9310512,32.7764749,"32.7764749, -79.9310512",USA,USA,"Seattle, WA","Seattle, WA","Seattle, WA, USA",-122.3320708,47.6062095,"47.6062095, -122.3320708",male,1998,medicine,"""for their discoveries concerning nitric oxide as a signalling molecule in the cardiovascular system""",SUNY Health Science Center,"Brooklyn, NY",USA
Louis J. Ignarro,1941-05-31,0000-00-00,USA,USA,"Brooklyn, NY","Brooklyn, NY","Brooklyn, NY, USA",-73.9441579,40.6781784,"40.6781784, -73.9441579",,,,,,,,,male,1998,medicine,"""for their discoveries concerning nitric oxide as a signalling molecule in the cardiovascular system""",University of California School of Medicine,"Los Angeles, CA",USA
Ferid Murad,1936-09-14,0000-00-00,USA,USA,"Whiting, IN","Whiting, IN","Whiting, IN, USA",-87.4944873,41.6797578,"41.6797578, -87.4944873",,,,,,,,,male,1998,medicine,"""for their discoveries concerning nitric oxide as a signalling molecule in the cardiovascular system""",University of Texas Medical School at Houston,"Houston, TX",USA
Theodore Roosevelt,1858-10-27,1919-01-06,USA,USA,"New York, NY","New York, NY","New York, NY, USA",-74.0059728,40.7127753,"40.7127753, -74.0059728",USA,USA,"Oyster Bay, NY","Oyster Bay, NY","Oyster Bay, NY, USA",-73.5320685,40.8656543,"40.8656543, -73.5320685",male,1906,peace,,,,
Elihu Root,1845-02-15,1937-02-07,USA,USA,"Clinton, NY","Clinton, NY","Clinton, NY, USA",-75.3785034,43.0484029,"43.0484029, -75.3785034",USA,USA,"New York, NY","New York, NY","New York, NY, USA",-74.0059728,40.7127753,"40.7127753, -74.0059728",male,1912,peace,,,,
Thomas Woodrow Wilson,1856-12-28,1924-02-03,USA,USA,"Staunton, VA","Staunton, VA","Staunton, VA, USA",-79.0716958,38.149576,"38.149576, -79.0716958",USA,USA,"Washington, DC","Washington, DC","Washington, DC, USA",-77.0368707,38.9071923,"38.9071923, -77.0368707",male,1919,peace,,,,
Charles Gates Dawes,1865-08-27,1951-04-23,USA,USA,"Marietta, OH","Marietta, OH","Marietta, OH, USA",-81.4548436,39.415352,"39.415352, -81.4548436",USA,USA,"Evanston, IL","Evanston, IL","Evanston, IL, USA",-87.6876969,42.0450722,"42.0450722, -87.6876969",male,1925,peace,,,,
Frank Billings Kellogg,1856-12-22,1937-12-21,USA,USA,"Potsdam, NY","Potsdam, NY","Potsdam, NY, USA",-74.9813084,44.6697805,"44.6697805, -74.9813084",USA,USA,"St. Paul, MN","St. Paul, MN","St. Paul, MN, USA",-93.0899578,44.9537029,"44.9537029, -93.0899578",male,1929,peace,,,,
Jane Addams,1860-09-06,1935-05-21,USA,USA,"Cedarville, IL","Cedarville, IL","Cedarville, IL, USA",-89.6331727,42.3758493,"42.3758493, -89.6331727",USA,USA,"Chicago, IL","Chicago, IL","Chicago, IL, USA",-87.6297982,41.8781136,"41.8781136, -87.6297982",female,1931,peace,,,,
Nicholas Murray Butler,1862-04-02,1947-12-07,USA,USA,"Elizabeth, NJ","Elizabeth, NJ","Elizabeth, NJ, USA",-74.2107006,40.6639916,"40.6639916, -74.2107006",USA,USA,"New York, NY","New York, NY","New York, NY, USA",-74.0059728,40.7127753,"40.7127753, -74.0059728",male,1931,peace,,Columbia University,"New York, NY",USA
Cordell Hull,1871-10-02,1955-07-23,USA,USA,"Olympus, TN","Olympus, TN","Olympus, TN, USA",-89.809929,35.20559,"35.20559, -89.809929",USA,USA,"Bethesda, MD","Bethesda, MD","Bethesda, MD, USA",-77.0947092,38.984652,"38.984652, -77.0947092",male,1945,peace,,,,
John Raleigh Mott,1865-05-25,1955-01-31,USA,USA,"Livingston Manor, NY","Livingston Manor, NY","Livingston Manor, NY, USA",-74.8282167,41.9003667,"41.9003667, -74.8282167",USA,USA,,,,-95.712891,37.09024,"37.09024, -95.712891",male,1946,peace,,,,
Ralph Bunche,1904-08-07,1971-12-09,USA,USA,"Detroit, MI","Detroit, MI","Detroit, MI, USA",-83.0457538,42.331427,"42.331427, -83.0457538",USA,USA,"New York, NY","New York, NY","New York, NY, USA",-74.0059728,40.7127753,"40.7127753, -74.0059728",male,1950,peace,,Harvard University,"Cambridge, MA",USA
George Catlett Marshall,1880-12-31,1959-10-16,USA,USA,"Uniontown, PA","Uniontown, PA","Uniontown, PA, USA",-79.7164326,39.900076,"39.900076, -79.7164326",USA,USA,"Washington, DC","Washington, DC","Washington, DC, USA",-77.0368707,38.9071923,"38.9071923, -77.0368707",male,1953,peace,,,,
Martin Luther King Jr.,1929-01-15,1968-04-04,USA,USA,"Atlanta, GA","Atlanta, GA","Atlanta, GA, USA",-84.3879824,33.7489954,"33.7489954, -84.3879824",USA,USA,"Memphis, TN","Memphis, TN","Memphis, TN, USA",-90.0489801,35.1495343,"35.1495343, -90.0489801",male,1964,peace,,,,
Norman E. Borlaug,1914-03-25,2009-09-12,USA,USA,"Cresco, IA","Cresco, IA","Cresco, IA, USA",-92.1140547,43.3813568,"43.3813568, -92.1140547",USA,USA,"Dallas, TX","Dallas, TX","Dallas, TX, USA",-96.7969879,32.7766642,"32.7766642, -96.7969879",male,1970,peace,,,,
Jody Williams,1950-10-09,0000-00-00,USA,USA,"Putney, VT","Putney, VT","Putney, VT, USA",-72.5217237,42.975268,"42.975268, -72.5217237",,,,,,,,,female,1997,peace,"""for their work for the banning and clearing of anti-personnel mines""",,,
Sinclair Lewis,1885-02-07,1951-01-10,USA,USA,"Sauk Centre, MN","Sauk Centre, MN","Sauk Centre, MN, USA",-94.9525216,45.737465,"45.737465, -94.9525216",Italy,Italy,Rome,Rome,"Rome, Italy",12.4963655,41.9027835,"41.9027835, 12.4963655",male,1930,literature,"""for his vigorous and graphic art of description and his ability to create, with wit and humour, new types of characters""",,,
Eugene Gladstone O'Neill,1888-10-16,1953-11-27,USA,USA,"New York, NY","New York, NY","New York, NY, USA",-74.0059728,40.7127753,"40.7127753, -74.0059728",USA,USA,"Boston, MA","Boston, MA","Boston, MA, USA",-71.0588801,42.3600825,"42.3600825, -71.0588801",male,1936,literature,"""for the power, honesty and deep-felt emotions of his dramatic works, which embody an original concept of tragedy""",,,
Pearl Buck,1892-06-26,1973-03-06,USA,USA,"Hillsboro, WV","Hillsboro, WV","Hillsboro, WV, USA",-80.2131261,38.1353972,"38.1353972, -80.2131261",USA,USA,"Danby, VT","Danby, VT","Danby, VT, USA",-73.0475498,43.3548341,"43.3548341, -73.0475498",female,1938,literature,"""for her rich and truly epic descriptions of peasant life in China and for her biographical masterpieces""",,,
Thomas Stearns Eliot,1888-09-26,1965-01-04,USA,USA,"St. Louis, MO","St. Louis, MO","St. Louis, MO, USA",-90.1994042,38.6270025,"38.6270025, -90.1994042",United Kingdom,United Kingdom,London,London,"London, United Kingdom",-0.1277583,51.5073509,"51.5073509, -0.1277583",male,1948,literature,"""for his outstanding, pioneer contribution to present-day poetry""",,,
