page,lowercase,pos,count,book,year,story
71,what,WP,1,Lost in the city : stories /,1993,04: Young Lions
71,whatever,WDT,1,Lost in the city : stories /,1993,04: Young Lions
71,when,WRB,1,Lost in the city : stories /,1993,04: Young Lions
71,whore,NN,1,Lost in the city : stories /,1993,04: Young Lions
71,with,IN,6,Lost in the city : stories /,1993,04: Young Lions
71,woman,NN,6,Lost in the city : stories /,1993,04: Young Lions
71,women,NNS,1,Lost in the city : stories /,1993,04: Young Lions
71,worked,VBD,1,Lost in the city : stories /,1993,04: Young Lions
71,working,VBG,1,Lost in the city : stories /,1993,04: Young Lions
71,world,NN,1,Lost in the city : stories /,1993,04: Young Lions
71,would,MD,2,Lost in the city : stories /,1993,04: Young Lions
71,years,NNS,1,Lost in the city : stories /,1993,04: Young Lions
71,you,PRP,1,Lost in the city : stories /,1993,04: Young Lions
72,',',5,Lost in the city : stories /,1993,04: Young Lions
72,d,MD,1,Lost in the city : stories /,1993,04: Young Lions
72,",",",",26,Lost in the city : stories /,1993,04: Young Lions
72,0,0,23,Lost in the city : stories /,1993,04: Young Lions
72,``,``,5,Lost in the city : stories /,1993,04: Young Lions
72,a,DT,5,Lost in the city : stories /,1993,04: Young Lions
72,about,IN,2,Lost in the city : stories /,1993,04: Young Lions
72,after,IN,4,Lost in the city : stories /,1993,04: Young Lions
72,afternoons,NNS,1,Lost in the city : stories /,1993,04: Young Lions
72,all,PDT,1,Lost in the city : stories /,1993,04: Young Lions
72,alley,NN,1,Lost in the city : stories /,1993,04: Young Lions
72,always,RB,1,Lost in the city : stories /,1993,04: Young Lions
72,american,NNP,1,Lost in the city : stories /,1993,04: Young Lions
72,and,CC,10,Lost in the city : stories /,1993,04: Young Lions
72,another,DT,1,Lost in the city : stories /,1993,04: Young Lions
72,around,RB,1,Lost in the city : stories /,1993,04: Young Lions
72,as,IN,3,Lost in the city : stories /,1993,04: Young Lions
72,at,IN,3,Lost in the city : stories /,1993,04: Young Lions
72,avenue,NNP,2,Lost in the city : stories /,1993,04: Young Lions
72,back,NN,2,Lost in the city : stories /,1993,04: Young Lions
72,back,RB,1,Lost in the city : stories /,1993,04: Young Lions
72,been,VBN,1,Lost in the city : stories /,1993,04: Young Lions
72,before,IN,1,Lost in the city : stories /,1993,04: Young Lions
72,behind,IN,1,Lost in the city : stories /,1993,04: Young Lions
72,beside,IN,2,Lost in the city : stories /,1993,04: Young Lions
72,block,NN,1,Lost in the city : stories /,1993,04: Young Lions
72,bus,NN,2,Lost in the city : stories /,1993,04: Young Lions
72,but,CC,2,Lost in the city : stories /,1993,04: Young Lions
72,caesar,NNP,2,Lost in the city : stories /,1993,04: Young Lions
72,came,VBD,2,Lost in the city : stories /,1993,04: Young Lions
72,circle,NNP,1,Lost in the city : stories /,1993,04: Young Lions
72,close,RB,1,Lost in the city : stories /,1993,04: Young Lions
72,completed,VBN,1,Lost in the city : stories /,1993,04: Young Lions
72,concerned,VBD,1,Lost in the city : stories /,1993,04: Young Lions
72,connecticut,NNP,3,Lost in the city : stories /,1993,04: Young Lions
72,could,MD,1,Lost in the city : stories /,1993,04: Young Lions
72,crossed-out,JJ,1,Lost in the city : stories /,1993,04: Young Lions
72,day,NN,2,Lost in the city : stories /,1993,04: Young Lions
72,days,NNS,1,Lost in the city : stories /,1993,04: Young Lions
72,deliveries,NNS,1,Lost in the city : stories /,1993,04: Young Lions
72,deposit,NN,1,Lost in the city : stories /,1993,04: Young Lions
72,deposited,VBD,1,Lost in the city : stories /,1993,04: Young Lions
72,did,VBD,1,Lost in the city : stories /,1993,04: Young Lions
72,doing,VBG,1,Lost in the city : stories /,1993,04: Young Lions
72,dropped,VBN,1,Lost in the city : stories /,1993,04: Young Lions
72,dropping,VBG,1,Lost in the city : stories /,1993,04: Young Lions
72,drudgery,NN,1,Lost in the city : stories /,1993,04: Young Lions
72,dupont,NNP,1,Lost in the city : stories /,1993,04: Young Lions
72,each,DT,1,Lost in the city : stories /,1993,04: Young Lions
72,eaten,VBN,1,Lost in the city : stories /,1993,04: Young Lions
72,eight,CD,1,Lost in the city : stories /,1993,04: Young Lions
72,employees,NNS,1,Lost in the city : stories /,1993,04: Young Lions
72,enough,JJ,1,Lost in the city : stories /,1993,04: Young Lions
72,entered,VBD,1,Lost in the city : stories /,1993,04: Young Lions
72,entire,JJ,1,Lost in the city : stories /,1993,04: Young Lions
72,evening,NN,2,Lost in the city : stories /,1993,04: Young Lions
72,every,DT,2,Lost in the city : stories /,1993,04: Young Lions
72,faith,NN,2,Lost in the city : stories /,1993,04: Young Lions
72,fill,VB,1,Lost in the city : stories /,1993,04: Young Lions
72,first,RB,1,Lost in the city : stories /,1993,04: Young Lions
72,five,CD,1,Lost in the city : stories /,1993,04: Young Lions
72,followed,VBN,1,Lost in the city : stories /,1993,04: Young Lions
72,for,IN,5,Lost in the city : stories /,1993,04: Young Lions
72,forever,RB,1,Lost in the city : stories /,1993,04: Young Lions
72,french,JJ,1,Lost in the city : stories /,1993,04: Young Lions
72,friday,NNP,1,Lost in the city : stories /,1993,04: Young Lions
72,fridays,NNP,1,Lost in the city : stories /,1993,04: Young Lions
72,fridays,NNS,2,Lost in the city : stories /,1993,04: Young Lions
72,friend,NN,1,Lost in the city : stories /,1993,04: Young Lions
72,fuck,VB,1,Lost in the city : stories /,1993,04: Young Lions
72,girlpgain,NN,1,Lost in the city : stories /,1993,04: Young Lions
72,got,VBD,3,Lost in the city : stories /,1993,04: Young Lions
72,green,JJ,1,Lost in the city : stories /,1993,04: Young Lions
72,had,VBD,8,Lost in the city : stories /,1993,04: Young Lions
72,half,NN,1,Lost in the city : stories /,1993,04: Young Lions
72,hands,NNS,1,Lost in the city : stories /,1993,04: Young Lions
72,have,VBP,2,Lost in the city : stories /,1993,04: Young Lions
72,he,PRP,11,Lost in the city : stories /,1993,04: Young Lions
72,heading,VBG,1,Lost in the city : stories /,1993,04: Young Lions
72,her,PRP$,8,Lost in the city : stories /,1993,04: Young Lions
72,him,PRP,1,Lost in the city : stories /,1993,04: Young Lions
72,himself,PRP,1,Lost in the city : stories /,1993,04: Young Lions
72,holding,VBG,1,Lost in the city : stories /,1993,04: Young Lions
72,home,NN,1,Lost in the city : stories /,1993,04: Young Lions
72,hung,VBD,1,Lost in the city : stories /,1993,04: Young Lions
72,i,PRP,2,Lost in the city : stories /,1993,04: Young Lions
72,in,IN,7,Lost in the city : stories /,1993,04: Young Lions
72,interested,JJ,1,Lost in the city : stories /,1993,04: Young Lions
72,into,IN,1,Lost in the city : stories /,1993,04: Young Lions
72,it,PRP,3,Lost in the city : stories /,1993,04: Young Lions
72,k,NNP,1,Lost in the city : stories /,1993,04: Young Lions
72,know,VBP,2,Lost in the city : stories /,1993,04: Young Lions
72,lafayette,NNP,3,Lost in the city : stories /,1993,04: Young Lions
72,laugh,NN,1,Lost in the city : stories /,1993,04: Young Lions
72,learning,VBG,1,Lost in the city : stories /,1993,04: Young Lions
72,left,VBD,2,Lost in the city : stories /,1993,04: Young Lions
72,left,VBN,1,Lost in the city : stories /,1993,04: Young Lions
72,life,NN,1,Lost in the city : stories /,1993,04: Young Lions
72,line,NN,1,Lost in the city : stories /,1993,04: Young Lions
72,little,JJ,2,Lost in the city : stories /,1993,04: Young Lions
72,lunch,NN,1,Lost in the city : stories /,1993,04: Young Lions
72,made,VBD,1,Lost in the city : stories /,1993,04: Young Lions
72,made,VBN,1,Lost in the city : stories /,1993,04: Young Lions
72,making,VBG,1,Lost in the city : stories /,1993,04: Young Lions
72,me,PRP,1,Lost in the city : stories /,1993,04: Young Lions
72,minutes,NNS,1,Lost in the city : stories /,1993,04: Young Lions
72,mistake,NN,1,Lost in the city : stories /,1993,04: Young Lions
72,months,NNS,2,Lost in the city : stories /,1993,04: Young Lions
72,most,JJS,1,Lost in the city : stories /,1993,04: Young Lions
72,most,RBS,1,Lost in the city : stories /,1993,04: Young Lions
72,mothafucka,FW,1,Lost in the city : stories /,1993,04: Young Lions
72,much,JJ,1,Lost in the city : stories /,1993,04: Young Lions
72,near,IN,2,Lost in the city : stories /,1993,04: Young Lions
72,nine,CD,1,Lost in the city : stories /,1993,04: Young Lions
72,noon,NN,1,Lost in the city : stories /,1993,04: Young Lions
72,not,RB,3,Lost in the city : stories /,1993,04: Young Lions
72,noticed,VBN,1,Lost in the city : stories /,1993,04: Young Lions
72,now,RB,1,Lost in the city : stories /,1993,04: Young Lions
72,of,IN,2,Lost in the city : stories /,1993,04: Young Lions
72,off,RP,1,Lost in the city : stories /,1993,04: Young Lions
72,often,RB,2,Lost in the city : stories /,1993,04: Young Lions
72,older,JJR,1,Lost in the city : stories /,1993,04: Young Lions
72,on,IN,5,Lost in the city : stories /,1993,04: Young Lions
72,once,RB,2,Lost in the city : stories /,1993,04: Young Lions
72,one,CD,1,Lost in the city : stories /,1993,04: Young Lions
72,only,RB,1,Lost in the city : stories /,1993,04: Young Lions
72,or,CC,2,Lost in the city : stories /,1993,04: Young Lions
72,other,JJ,1,Lost in the city : stories /,1993,04: Young Lions
72,out,RP,3,Lost in the city : stories /,1993,04: Young Lions
72,over,IN,1,Lost in the city : stories /,1993,04: Young Lions
72,park,NNP,3,Lost in the city : stories /,1993,04: Young Lions
72,paycheck,NN,1,Lost in the city : stories /,1993,04: Young Lions
72,pick,VB,1,Lost in the city : stories /,1993,04: Young Lions
72,placed,VBN,1,Lost in the city : stories /,1993,04: Young Lions
72,polish,VB,1,Lost in the city : stories /,1993,04: Young Lions
72,probably,RB,1,Lost in the city : stories /,1993,04: Young Lions
72,quite,RB,1,Lost in the city : stories /,1993,04: Young Lions
72,restaurant,NN,4,Lost in the city : stories /,1993,04: Young Lions
72,retarded,VBN,3,Lost in the city : stories /,1993,04: Young Lions
72,said,VBN,1,Lost in the city : stories /,1993,04: Young Lions
72,saturdays,NNP,1,Lost in the city : stories /,1993,04: Young Lions
72,saw,VBD,1,Lost in the city : stories /,1993,04: Young Lions
72,schedule,NN,1,Lost in the city : stories /,1993,04: Young Lions
72,scoping,VBG,1,Lost in the city : stories /,1993,04: Young Lions
72,secretly,RB,1,Lost in the city : stories /,1993,04: Young Lions
72,security,NNP,1,Lost in the city : stories /,1993,04: Young Lions
72,see,VB,2,Lost in the city : stories /,1993,04: Young Lions
72,seemed,VBD,1,Lost in the city : stories /,1993,04: Young Lions
72,she,PRP,11,Lost in the city : stories /,1993,04: Young Lions
72,sherman,NNP,2,Lost in the city : stories /,1993,04: Young Lions
72,shoes,NNS,1,Lost in the city : stories /,1993,04: Young Lions
72,sitting,VBG,1,Lost in the city : stories /,1993,04: Young Lions
72,slip,NN,2,Lost in the city : stories /,1993,04: Young Lions
72,slips,VBZ,1,Lost in the city : stories /,1993,04: Young Lions
72,so,IN,1,Lost in the city : stories /,1993,04: Young Lions
72,so,RB,2,Lost in the city : stories /,1993,04: Young Lions
72,some,DT,1,Lost in the city : stories /,1993,04: Young Lions
72,sometimes,RB,1,Lost in the city : stories /,1993,04: Young Lions
72,soon,RB,1,Lost in the city : stories /,1993,04: Young Lions
72,stand,VB,2,Lost in the city : stories /,1993,04: Young Lions
72,stay,VB,1,Lost in the city : stories /,1993,04: Young Lions
72,stayed,VBD,1,Lost in the city : stories /,1993,04: Young Lions
72,street,NNP,1,Lost in the city : stories /,1993,04: Young Lions
72,sweeping,JJ,1,Lost in the city : stories /,1993,04: Young Lions
72,table,NN,1,Lost in the city : stories /,1993,04: Young Lions
72,tarded,VBN,1,Lost in the city : stories /,1993,04: Young Lions
72,teller,NN,1,Lost in the city : stories /,1993,04: Young Lions
72,that,IN,1,Lost in the city : stories /,1993,04: Young Lions
72,that,WDT,2,Lost in the city : stories /,1993,04: Young Lions
72,the,DT,26,Lost in the city : stories /,1993,04: Young Lions
72,their,PRP$,1,Lost in the city : stories /,1993,04: Young Lions
72,then,RB,3,Lost in the city : stories /,1993,04: Young Lions
72,they,PRP,6,Lost in the city : stories /,1993,04: Young Lions
72,things,NNS,1,Lost in the city : stories /,1993,04: Young Lions
72,thirty,CD,3,Lost in the city : stories /,1993,04: Young Lions
72,those,DT,1,Lost in the city : stories /,1993,04: Young Lions
72,though,IN,1,Lost in the city : stories /,1993,04: Young Lions
72,times,NNS,1,Lost in the city : stories /,1993,04: Young Lions
72,to,TO,14,Lost in the city : stories /,1993,04: Young Lions
72,took,VBD,2,Lost in the city : stories /,1993,04: Young Lions
72,two,CD,4,Lost in the city : stories /,1993,04: Young Lions
72,uniforms,NNS,1,Lost in the city : stories /,1993,04: Young Lions
72,until,IN,3,Lost in the city : stories /,1993,04: Young Lions
72,up,IN,1,Lost in the city : stories /,1993,04: Young Lions
72,up,RB,1,Lost in the city : stories /,1993,04: Young Lions
72,up,RP,4,Lost in the city : stories /,1993,04: Young Lions
72,walk,VB,1,Lost in the city : stories /,1993,04: Young Lions
72,walked,VBD,3,Lost in the city : stories /,1993,04: Young Lions
72,was,VBD,3,Lost in the city : stories /,1993,04: Young Lions
72,wastebasket,NN,1,Lost in the city : stories /,1993,04: Young Lions
72,way,NN,1,Lost in the city : stories /,1993,04: Young Lions
72,week,NN,2,Lost in the city : stories /,1993,04: Young Lions
72,went,VBD,1,Lost in the city : stories /,1993,04: Young Lions
72,were,VBD,2,Lost in the city : stories /,1993,04: Young Lions
72,when,WRB,3,Lost in the city : stories /,1993,04: Young Lions
72,where,WRB,3,Lost in the city : stories /,1993,04: Young Lions
72,white,JJ,1,Lost in the city : stories /,1993,04: Young Lions
72,with,IN,1,Lost in the city : stories /,1993,04: Young Lions
72,woman,NN,5,Lost in the city : stories /,1993,04: Young Lions
72,women,NNS,1,Lost in the city : stories /,1993,04: Young Lions
72,wore,VBD,1,Lost in the city : stories /,1993,04: Young Lions
72,work,NN,2,Lost in the city : stories /,1993,04: Young Lions
72,work,VB,3,Lost in the city : stories /,1993,04: Young Lions
72,worked,VBN,1,Lost in the city : stories /,1993,04: Young Lions
72,worry,VB,1,Lost in the city : stories /,1993,04: Young Lions
72,would,MD,6,Lost in the city : stories /,1993,04: Young Lions
72,you,PRP,3,Lost in the city : stories /,1993,04: Young Lions
73,%,NN,1,Lost in the city : stories /,1993,04: Young Lions
73,,',1,Lost in the city : stories /,1993,04: Young Lions
73,',',12,Lost in the city : stories /,1993,04: Young Lions
73,s,POS,2,Lost in the city : stories /,1993,04: Young Lions
73,",",",",21,Lost in the city : stories /,1993,04: Young Lions
73,0,0,25,Lost in the city : stories /,1993,04: Young Lions
73,^,SYM,1,Lost in the city : stories /,1993,04: Young Lions
73,`,``,1,Lost in the city : stories /,1993,04: Young Lions
73,``,``,9,Lost in the city : stories /,1993,04: Young Lions
73,a,DT,8,Lost in the city : stories /,1993,04: Young Lions
73,about,IN,1,Lost in the city : stories /,1993,04: Young Lions
73,advanced,VBD,1,Lost in the city : stories /,1993,04: Young Lions
73,after,IN,1,Lost in the city : stories /,1993,04: Young Lions
73,again,RB,3,Lost in the city : stories /,1993,04: Young Lions
73,all,DT,1,Lost in the city : stories /,1993,04: Young Lions
73,all,PDT,1,Lost in the city : stories /,1993,04: Young Lions
73,and,CC,15,Lost in the city : stories /,1993,04: Young Lions
73,as,IN,1,Lost in the city : stories /,1993,04: Young Lions
73,at,IN,4,Lost in the city : stories /,1993,04: Young Lions
73,baby,NN,1,Lost in the city : stories /,1993,04: Young Lions
73,back,RB,2,Lost in the city : stories /,1993,04: Young Lions
73,bag,NN,1,Lost in the city : stories /,1993,04: Young Lions
73,behind,IN,2,Lost in the city : stories /,1993,04: Young Lions
73,bench,NN,1,Lost in the city : stories /,1993,04: Young Lions
73,beside,IN,1,Lost in the city : stories /,1993,04: Young Lions
73,black,JJ,1,Lost in the city : stories /,1993,04: Young Lions
73,bout,NN,1,Lost in the city : stories /,1993,04: Young Lions
73,boy,NN,1,Lost in the city : stories /,1993,04: Young Lions
73,breeze,NN,1,Lost in the city : stories /,1993,04: Young Lions
73,bus,NN,1,Lost in the city : stories /,1993,04: Young Lions
73,but,CC,2,Lost in the city : stories /,1993,04: Young Lions
73,by,IN,1,Lost in the city : stories /,1993,04: Young Lions
73,caesar,NNP,4,Lost in the city : stories /,1993,04: Young Lions
73,call,NN,1,Lost in the city : stories /,1993,04: Young Lions
73,call,VBP,1,Lost in the city : stories /,1993,04: Young Lions
73,came,VBD,2,Lost in the city : stories /,1993,04: Young Lions
73,camera,NN,1,Lost in the city : stories /,1993,04: Young Lions
73,can,MD,2,Lost in the city : stories /,1993,04: Young Lions
73,candy,NN,1,Lost in the city : stories /,1993,04: Young Lions
73,car,NN,1,Lost in the city : stories /,1993,04: Young Lions
73,change,VB,1,Lost in the city : stories /,1993,04: Young Lions
73,children,NNS,1,Lost in the city : stories /,1993,04: Young Lions
73,closed,VBD,1,Lost in the city : stories /,1993,04: Young Lions
73,come,VB,1,Lost in the city : stories /,1993,04: Young Lions
73,commence,VBP,1,Lost in the city : stories /,1993,04: Young Lions
73,did,VBD,1,Lost in the city : stories /,1993,04: Young Lions
73,do,VB,1,Lost in the city : stories /,1993,04: Young Lions
73,doin,VB,1,Lost in the city : stories /,1993,04: Young Lions
