script_id,imdb_id,title,year,gross,lines_data
2565,tt0455538,How to Lose Friends & Alienate People,2008,3,745777773555443000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2566,tt0892769,How to Train Your Dragon,2010,239,7677777777776780000000000000000000000000000000000000000000000000000000000000000000000000000000000
2567,tt1646971,How to Train Your Dragon 2,2014,188,655346775533567000000000000000000000000000000000000000000000000000000000000000000000000000
2569,tt0102070,Hudson Hawk,1991,35,7777777777777780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6672,tt0286716,Hulk,2003,190,77775777756777800000000000000000000000000000000000000000000000000000000000000000000000000
2576,tt0219822,Human Nature,2001,1,257200000143432000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5533,tt0116583,Hunchback of Notre Dame,1996,196,777777637575678000000000000000000000000000000000000000000000000000000000000000000
5416,tt1477855,Hyde Park on Hudson,2012,6,3761504651227410000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4392,tt0480249,I Am Legend,2007,323,77777357777777700000000000000000000000000000000000000000
2579,tt1464540,I Am Number Four,2011,60,77777736772467800000000000000000000000000000000000000000000000000000000000000000000000000000
2580,tt0277027,I Am Sam,2001,61,6047200475752000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7148,tt0119345,I Know What You Did Last Summer,1997,136,44024132112302200000000000000000000000000000000000000000
2582,tt1045772,I Love You Phillip Morris,2009,2,2333433746556780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4394,tt1691920,I Melt with You,2011,,6435777777777790000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5417,tt3640682,I Smile Back,2015,,23355344235120300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2584,tt1242432,I Spit on Your Grave,2010,,244534023477778000000000000000000000000000000000000000000000000000000000000000000000000000
2585,tt0130018,I Still Know What You Did Last Summer,1998,74,6772142502667530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4395,tt0770772,I Think I Love My Wife,2007,15,5445765776244250000000000000000000000000000000000000000000000000000000000000000000000000000000
4396,tt0036027,I Walked with a Zombie,1943,,34443553244004400000000000000000000000000000000000000000000
2587,tt0110097,I'll Do Anything,1994,21,756343544477770000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5418,tt3236120,I'll See You in My Dreams,2015,7,3233345320000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8911,tt0343818,"I, Robot",2004,203,77775574344434500000000000000000000000000000000000000000000000000000000000000000000
4397,tt0309698,Identity,2003,74,4455665377764370000000000000000000000000
7447,tt2024432,Identity Thief,2013,143,222456677777608000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4399,tt0387808,Idiocracy,2006,0,6445775447775680000000000000000000000000000000000000000000000000000000000000000000000000
8916,tt0780536,In Bruges,2008,9,77477777777646800000000000000000000000000000000000000000000000000000000000000000000000000000
4403,tt0385267,In Good Company,2004,63,7777645567637440000000000000000000000000000000000000000000000000000000000000000000000000000000000
4404,tt0388125,In Her Shoes,2005,44,22321000000301300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2596,tt0247425,In the Bedroom,2001,55,37777631341333500000000000000000000000000000000000000000000000000000000000000000000000000
8488,tt0107206,In the Line of Fire,1993,214,777777636775335000000000000000000000000000000000000000000000000000000000000000
2597,tt1226774,In the Loop,2009,2,737543344645467000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7102,tt0113409,In the Mouth of Madness,1994,18,67777666546544500000000000000000000000000000000000
4409,tt0478134,In the Valley of Elah,2007,8,57776777777577700000000000000000000000000000000000000000000000000000000000000000000000000000
6747,tt1637688,In Time,2011,41,4457777136777780000000000000000000000000000000000000000000000000000000000000000
2598,tt1375666,Inception,2010,323,7775345677777770000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1030,tt0116629,Independence Day,1996,602,467763777767542000000000000000000000000000000000000000000000000000000000000000000000
7330,tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,2008,384,774246645477777000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2604,tt0097576,Indiana Jones and the Last Crusade,1989,431,777777777777757000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1036,tt0087469,Indiana Jones and the Temple of Doom,1984,466,7655544544543380000000000000000000000000000000000000000000000000000000000000000000000
5420,tt1969062,Infinitely Polar Bear,2014,1,5443445254200450000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4423,tt0361748,Inglourious Basterds,2009,140,367767777777778000000000000000000000000000000000000000000000000000000000
6867,tt1791528,Inherent Vice,2014,8,35443133577775500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2613,tt0093260,Innerspace,1987,57,6547677667777780000000000000000000000000000000000000000000000000000000000000000000000000000000
6968,tt0454848,Inside Man,2006,117,77777676777777700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5424,tt2096673,Inside Out,2015,367,12323122423325200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2618,tt1591095,Insidious,2010,59,332333444447435000000000000000000000000000000000000000000000000000000000000000000000
7779,tt2226417,Insidious: Chapter 2,2013,89,113331457102535000000000000000000000000000000000000000000000000000000000000000000000000
2619,tt0278504,Insomnia,2002,100,7225574365467780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6092,tt0816692,Interstellar,2014,200,545666775562455000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2622,tt0110148,Interview with the Vampire: The Vampire Chronicles,1994,218,7777777777777770000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7424,tt0089346,Into the Night,1985,16,477743234336322000000000000000000000000000
2625,tt0758758,Into the Wild,2007,23,7455667147635350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5423,tt2180411,Into the Woods,2014,136,532111142423346000000000000000000000000000000000000000000000000000000000000000000000000
1041,tt0138524,Intolerable Cruelty,2003,50,146777700001767000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2629,tt0119381,Inventing the Abbotts,1997,11,744533467776644000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2632,tt1057500,Invictus,2009,43,77657777776777800000000000000000000000000000000000000000000000000000000000000000000000000
4437,tt0037820,Isle of the Dead,1945,,7777667524437680000000000000000000
7631,tt3235888,It Follows,2014,15,2102343333410000000000000000000000000000000000000000000000000000000000000000000000000
2642,tt0038650,It's a Wonderful Life,1946,,4677523477777780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2644,tt1230414,It's Complicated,2009,131,44412123333332000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4440,tt0804497,It's Kind of a Funny Story,2010,7,36775574167767800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4441,tt1278379,Jack Goes Boating,2010,0,777777441135544000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6495,tt0790724,Jack Reacher,2012,87,6727776321003540000000000000000000000000000000000000000000000
2653,tt0119396,Jackie Brown,1997,75,553337677777778000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1053,tt0099871,Jacob's Ladder,1990,53,7776643443434430000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2660,tt1229822,Jane Eyre,2011,12,322200243300130000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
